1.987645107e-007,-25.057654524957,-5.9071779786352,-38.176156949483,0.79033172977358,-45.316885543736
1.98771519e-007,-40.709971371381,-4.9142806910553,-8.5226447171659,-49.046340785916,-13.567981477791
1.98778527e-007,63.490860558972,30.674039707354,33.550291932054,23.171687298779,28.741126831301
1.987855345e-007,9.3908676089811,13.191799597301,0.90721710395407,13.581723892636,3.7855236452593
1.987925417e-007,33.256246929798,25.084879854787,-24.367481474899,20.435598659461,-24.808621469712
1.987995485e-007,-8.0974628523428,-7.0803572745035,5.7888045350902,15.649954845162,-2.0426961164119
1.98806555e-007,-33.983044040915,-52.014824568154,-23.360202890981,-20.276912518476,-23.992253221354
1.988135611e-007,-39.508167583429,-32.851762568779,-28.119882544229,-43.948364473089,-67.184305886487
1.988205668e-007,5.946293831054,-3.1936479206592,-17.305411580625,34.173921625452,13.446090106658
1.988275721e-007,25.099851865675,-1.0536815076589,1.2321268878647,17.224422594942,-2.2746466880762
1.988345771e-007,1.2720756374437,-22.564872430357,11.792695739429,4.998675113624,-7.7283658598372
1.988415816e-007,-14.508838211434,-3.4131019553065,5.9670321107293,-24.690903198371,-19.331211302464
1.988485859e-007,-7.7009054885302,-18.842219947836,-20.70837886628,-20.65558608321,-5.30122874947
1.988555897e-007,-19.473437256079,36.109802588606,11.798033986537,15.947283768993,-12.870585546273
1.988625932e-007,-1.3790523142112,8.7290441173734,2.605185925586,-0.63906260195853,8.6096433950188
1.988695963e-007,11.03639210807,12.489202492729,45.413970902823,17.284883776928,36.199066059044
1.98876599e-007,7.210612162472,-12.831235678915,22.118111024646,10.804869816951,-14.918919283956
1.988836014e-007,16.169657759503,31.173496830281,32.275991376328,14.348203112339,20.575665161135
1.988906034e-007,-48.923809622794,24.423460979794,14.578171858827,5.724291831106,-5.1694368485945
1.98897605e-007,-18.404096983666,-12.551466614502,-21.537996005757,-6.1228953527797,15.155666287089
1.989046062e-007,-1.3499423589565,15.802647709657,-28.049901910155,-1.0296991896374,4.2649138532348
1.989116071e-007,-21.383289734424,-7.1950585152004,-26.189364277639,-23.89352644599,-27.00741485204
1.989186076e-007,26.462840557504,10.790424196855,31.706650694109,31.773517106715,38.213946140003
1.989256077e-007,-1.8511634935661,-9.3839524032512,8.2995021532543,-12.918048383803,-6.325930100899
1.989326075e-007,-24.00398118497,-24.635861824163,-36.139381618131,5.8851211958065,-20.663108329905
1.989396069e-007,-1.2112995761095,-18.816183304282,-12.819774472336,-1.4198585353755,4.1481255538356
1.989466059e-007,37.462762103177,59.90701237388,25.204119062558,-0.029207030035993,23.885810058658
1.989536045e-007,-12.117969480126,-8.3198041096828,-2.5769978817186,-15.182850707151,44.037466544986
1.989606028e-007,-24.14419372282,-19.625733537734,-13.341636820766,-9.2459402181835,-22.070988479973
1.989676007e-007,52.153977317185,-5.6883229511784,14.540706616894,18.679627589064,36.218971450485
1.989745982e-007,-17.530025994602,-15.337792028888,-12.120161781281,-8.7150267688956,-47.141745761682
1.989815954e-007,-0.15832230916744,10.360316092611,-34.010771178184,-5.5676284250653,-8.4096747549821
1.989885921e-007,-24.480023147611,-47.062657611797,-62.788465771633,-16.953535056249,-29.426471752185
