1	16	14	10	-4	11	-6	
2	0	-12	5	-2	1	0	
3	-28	4	2	21	-17	-6	
4	10	2	4	14	15	-1	
5	-2	-21	-12	2	12	-7	
6	-1	2	-1	-10	-14	-11	
7	17	-6	20	-14	-3	-12	
8	-16	-20	-8	-3	-9	-4	
9	18	33	11	32	22	8	
10	23	9	4	-3	6	26	
11	-4	12	-9	-2	-4	36	
12	-6	0	-11	11	26	8	
13	-5	16	-18	-13	-15	-19	
14	-15	-22	-9	-11	-28	-29	
15	-23	-13	13	20	9	-5	
16	12	-4	-14	16	-13	0	
17	34	15	6	9	19	15	
18	-30	-1	-33	-3	-8	-17	
19	-14	2	-4	-22	9	2	
20	4	-4	-10	-26	3	-18	
21	-31	-11	-4	-29	11	-18	
22	-7	3	-17	-6	-7	-18	
23	29	23	8	16	49	34	
24	-2	-20	2	-8	17	10	
25	2	0	-16	-11	-23	9	
26	4	0	-4	-3	-7	-17	
27	-18	-5	-5	-10	-24	-37	
28	0	-26	-9	12	11	4	
29	-1	-8	-7	2	9	8	
30	-15	13	-10	17	12	1	
31	-20	-4	-5	-17	-21	10	
32	-3	-5	9	-14	-9	4	
33	24	47	28	24	-5	18	
34	-1	15	16	19	16	4	
35	-32	-2	-16	-13	-16	-9	
36	4	-23	9	-4	-13	0	
37	-27	-25	-15	-5	-15	-14	
38	5	-11	1	1	-23	-34	
39	-5	-9	-17	-9	-22	-15	
40	12	-1	27	12	9	13	
41	37	-5	24	6	11	29	
42	16	20	7	20	19	16	
43	-1	5	18	15	15	-15	
44	-20	-20	-23	2	-27	-4	
45	22	22	22	16	20	22	
46	-21	-15	-1	-22	-19	-27	
47	17	8	29	5	-6	19	
48	1	-12	-1	2	9	-13	
49	-14	-15	-11	-9	3	0	
50	19	17	9	6	14	2	
51	5	9	-6	-7	24	21	
52	9	-5	8	-26	21	-16	
53	-5	-16	14	-8	3	1	
54	28	9	17	26	19	1	
55	25	-19	-7	3	39	56	
56	-18	-23	-28	-15	-14	-3	
57	-25	-21	-25	-21	-43	-16	
58	-12	-3	-24	7	-5	-2	
59	29	37	51	38	16	29	
60	20	17	13	5	15	-4	
61	-15	28	1	33	29	7	
62	-4	-17	4	-29	-1	1	
63	-57	-32	-54	-43	-43	-48	
64	3	-14	1	-38	-28	-20	
65	8	-9	11	-10	-4	2	
66	7	0	-2	1	11	4	
67	10	22	-1	23	26	11	
68	-7	-10	-17	2	-14	14	
69	5	30	2	2	6	1	
70	-2	16	-16	-7	8	24	
71	2	4	11	-20	-21	-2	
72	22	-13	10	-4	-17	-16	
73	-22	-11	-20	-8	16	-18	
74	5	23	23	11	19	18	
75	24	9	22	9	6	48	
76	-26	-32	-30	-42	-30	-24	
77	-9	3	-6	18	-30	17	
78	-7	9	17	-14	2	-21	
79	28	16	16	-17	19	2	
80	-25	6	10	9	0	18	
81	-28	-6	-6	-19	-5	-25	
82	-3	-12	-7	1	-19	-23	
83	-9	-10	-9	-15	-5	-7	
84	0	-17	-36	-1	-14	-34	
85	-18	9	-2	-3	8	-21	
86	1	16	-2	30	1	-14	
87	-4	-1	8	10	38	14	
88	11	-26	5	-1	-20	5	
89	16	33	11	26	4	13	
90	7	27	3	1	-11	3	
91	7	1	20	8	-3	-1	
92	-8	-25	15	-37	-13	0	
93	-9	-3	19	-5	20	7	
94	-37	-11	-26	-35	-29	-16	
95	-28	-30	-8	-25	-39	-17	
96	17	0	-4	-4	-23	-11	
97	-3	-1	-4	-31	-26	-20	
98	6	14	20	-3	-11	-4	
99	-25	-2	-21	-28	-13	0	
100	-4	2	-30	1	-22	-10	
101	-22	-18	-42	-23	-25	-22	
102	-6	4	-12	5	-19	2	
103	10	16	24	18	-2	12	
104	22	25	20	6	43	28	
105	17	8	21	31	18	30	
106	-21	-21	-16	-20	4	-8	
107	-10	18	-11	-23	19	-5	
108	6	17	8	32	0	-2	
109	36	0	-1	-12	8	-5	
110	14	39	-4	2	45	6	
111	7	5	7	-4	4	-1	
112	-28	-8	-20	24	6	4	
113	-38	-48	-34	-22	-27	-29	
114	-5	-12	-16	-30	-6	9	
115	22	-7	1	-1	-8	5	
116	8	-2	-2	-20	-27	-26	
117	0	27	5	0	15	4	
118	-20	-3	9	-31	-1	-21	
119	-6	13	-12	0	7	9	
120	-12	-9	8	-3	12	-8	
121	16	18	11	6	-4	-3	
122	8	-5	-26	-13	-18	-12	
123	-22	4	22	10	12	-14	
124	-10	-26	-2	2	0	-11	
125	-46	-14	-40	-39	-29	-40	
126	13	16	-6	3	4	28	
127	-3	0	6	-16	-18	14	
128	3	18	31	16	-29	14	
129	-5	-12	13	28	-13	3	
130	17	38	8	9	19	33	
131	-8	-5	13	1	-2	-13	
132	14	12	2	14	-17	19	
133	17	12	-1	16	5	-2	
134	3	33	9	2	-16	25	
135	-22	-21	-4	-14	-2	-16	
136	-36	5	-5	-30	-24	-52	
137	-14	-14	-16	-15	3	-15	
138	-30	-2	-19	-12	-1	3	
139	-5	-12	3	1	19	5	
140	7	37	16	-2	22	4	
141	2	-11	-31	-26	4	-31	
142	-21	9	11	4	-17	-12	
143	-21	0	10	4	28	11	
144	-7	-1	26	27	16	0	
145	-27	-50	-39	-15	-22	-19	
146	-8	-4	-16	-7	-19	-18	
147	-2	-4	-30	-26	-30	-14	
148	-24	4	-15	-15	-23	-4	
149	-7	-16	9	-8	-3	2	
150	-21	-17	-12	-22	-25	-28	
151	7	8	-2	10	4	17	
152	4	5	8	9	14	14	
153	-26	-25	-29	-9	-42	-26	
154	-8	-12	17	-21	-25	9	
155	4	-23	6	6	-6	-16	
156	-31	-15	-30	-37	-38	-52	
157	-1	-17	-23	-12	4	-12	
158	-23	-7	-36	-28	-13	-10	
159	3	-14	-20	12	-8	-2	
160	-7	3	-2	-5	-17	-3	
161	-16	12	18	12	1	-18	
162	-45	21	11	10	-9	10	
163	-12	15	14	-4	13	0	
164	-10	5	16	10	8	16	
165	-14	-13	-8	7	-12	-12	
166	-3	-8	-10	-25	-14	-19	
167	3	-8	26	-3	19	-6	
168	16	4	30	12	10	11	
169	-13	-15	-21	-24	-36	-20	
170	-13	-24	-32	5	2	-16	
171	18	-2	-7	-7	5	18	
172	29	-4	-21	17	-3	23	
173	-19	14	3	31	-1	9	
174	19	7	26	-6	16	18	
175	-10	-4	-9	1	-8	-4	
176	23	14	7	14	3	10	
177	5	32	43	22	36	29	
178	-4	-15	-2	-5	-8	19	
179	-24	-33	-9	3	-9	-27	
180	-2	-4	23	-7	-6	4	
181	-8	-10	-13	-18	-9	-20	
182	9	-1	15	18	-1	1	
183	17	8	8	1	15	13	
184	4	-17	19	2	18	0	
185	24	5	3	9	-2	6	
186	13	16	8	-4	11	14	
187	7	12	37	21	17	12	
188	2	-4	-6	1	-6	-12	
189	27	-8	-15	-29	-9	3	
190	2	4	-9	-3	-12	-13	
191	4	25	9	-9	16	13	
192	21	10	14	-2	15	5	
193	-7	-12	-6	-6	-15	-20	
194	2	33	23	17	15	-6	
195	11	11	7	-4	-11	-11	
196	21	-1	5	5	9	14	
197	-2	6	-3	11	-6	-7	
198	-10	-14	-19	-37	-9	10	
199	-5	5	-21	-17	-8	21	
200	-13	-4	7	-6	-8	1	
201	-36	-28	-25	-23	-7	-14	
202	-14	-12	-23	-18	12	-15	
203	-13	-7	-8	-15	13	-23	
204	-2	-12	1	15	25	11	
205	6	-13	12	0	-9	-6	
206	27	12	43	10	33	28	
207	22	20	6	1	-8	-6	
208	12	22	15	25	47	15	
209	29	-2	7	20	37	-6	
210	-5	0	-26	-21	11	8	
211	5	9	6	-7	22	5	
212	-31	-24	-28	-27	-31	-4	
213	1	23	12	-3	-17	24	
214	3	-14	-7	-24	-15	-1	
215	-15	18	-1	-1	-25	-16	
216	27	17	18	15	31	21	
217	-14	-2	-31	9	-30	-25	
218	-11	-7	21	-12	-24	0	
219	14	12	43	29	15	24	
220	-2	15	0	28	6	22	
221	31	14	50	28	2	7	
222	-11	13	-15	-4	-13	22	
223	-20	-45	-41	-39	-8	-29	
224	-31	-11	-6	-4	-9	11	
225	-5	-9	-2	-13	-13	-10	
226	19	13	27	14	14	18	
227	14	6	21	-2	0	7	
228	-8	-26	-17	3	-2	-21	
229	-9	-6	-14	-13	26	-5	
230	9	-3	23	-3	-12	-10	
231	-12	-34	-1	-16	-9	-33	
232	-8	-29	-6	4	0	-21	
233	9	3	15	9	19	9	
234	-3	27	-5	13	7	0	
235	-5	-11	17	-15	-10	25	
236	-16	-13	-19	-3	-22	-7	
237	27	7	16	21	0	5	
238	13	0	14	-14	-17	-7	
239	2	-2	14	-6	-3	9	
240	5	-24	-14	-4	-22	-29	
241	-19	-14	-19	-16	-16	-7	
242	6	-14	-22	5	11	25	
243	3	7	14	-18	-27	-3	
244	13	11	0	-15	3	18	
245	18	7	8	-13	13	-12	
246	7	11	14	-12	28	-2	
247	-19	-22	21	-9	-9	-10	
248	16	23	3	35	9	28	
249	-26	-12	-15	-15	7	18	
250	-4	9	22	14	7	0	
251	1	14	32	28	34	16	
252	-14	-2	1	9	-4	3	
253	-1	-14	-25	-7	-28	-35	
254	-20	-16	-18	9	14	-7	
255	-1	-5	-36	1	-17	-10	
256	11	1	-7	-2	26	9	
257	-12	-13	2	-5	5	4	
258	-18	-32	-1	-11	-28	-27	
259	19	27	19	26	14	35	
260	0	8	5	9	15	15	
261	12	44	-8	17	22	-5	
262	8	-3	-11	4	15	-3	
263	30	8	-11	14	-7	11	
264	19	24	11	30	22	10	
265	-6	0	-2	2	-8	-11	
266	-22	-13	3	-36	-14	-14	
267	6	7	22	9	33	19	
268	9	23	28	8	39	19	
269	14	12	26	10	24	29	
270	-9	-10	-3	7	-10	-19	
271	-2	5	2	-20	-3	-12	
272	1	3	-13	8	-4	-12	
273	-6	-27	-13	-10	10	-34	
274	-5	-8	-15	3	27	-4	
275	7	19	21	-14	21	10	
276	13	-7	5	-4	22	28	
277	17	-25	33	9	6	5	
278	18	10	14	23	21	15	
279	18	23	-19	7	13	30	
280	-15	1	-16	-8	-22	-2	
281	17	39	18	-2	25	24	
282	43	36	49	32	38	37	
283	-21	-31	10	1	-11	-2	
284	-24	-21	-27	-30	-32	-29	
285	13	-6	-21	-1	14	-14	
286	27	14	6	4	30	6	
287	6	-8	-23	16	2	-18	
288	12	18	3	14	16	28	
289	41	6	-3	-15	3	16	
290	-8	-7	19	7	-15	0	
291	7	-11	11	10	21	8	
292	-20	8	-19	14	-3	3	
293	-15	-36	-8	-17	-18	-41	
294	5	3	-4	-1	3	-4	
295	28	-14	17	11	-4	26	
296	21	10	34	8	30	31	
297	-15	11	14	-29	6	-14	
298	-1	4	-12	-18	-10	2	
299	-25	2	-2	-1	-9	-6	
