1	2	10	-5	-2	17	1	
2	-26	-5	-19	-23	-17	-17	
3	-10	-4	-6	-5	12	-18	
4	-10	4	8	-4	-3	14	
5	-17	-6	-11	-30	-13	-6	
6	-27	-9	-15	-3	-18	6	
7	16	25	12	16	30	7	
8	-5	-3	-2	-9	3	5	
9	-6	-19	-7	3	6	10	
10	-22	-20	-9	-23	1	0	
11	-26	-20	-21	-31	-5	-32	
12	3	7	11	15	-1	-1	
13	27	37	30	-2	13	13	
14	1	1	20	20	5	14	
15	9	-14	-5	2	2	14	
16	-15	7	-9	-2	11	3	
17	16	15	11	9	3	12	
18	16	33	13	26	8	21	
19	0	-7	-10	-14	-4	5	
20	16	-3	3	-12	-2	-7	
21	-10	0	-21	-27	-16	-10	
22	2	-5	13	4	5	9	
23	7	-5	-1	-5	-1	20	
24	-16	-2	-13	-11	6	-6	
25	-2	3	-9	4	7	9	
26	-8	-4	-19	-7	5	-11	
27	-12	-31	-16	-2	-18	2	
28	21	4	15	18	-3	13	
29	21	12	-7	10	13	22	
30	-9	-1	-14	0	6	-10	
31	18	13	1	-12	-1	-5	
32	19	12	21	3	6	-4	
33	-21	-9	3	-9	-15	-13	
34	12	-8	9	-9	-12	-15	
35	1	-1	-8	-5	-6	-1	
36	21	17	20	-5	22	22	
37	3	-14	5	-21	3	-6	
38	15	44	27	28	18	4	
39	-7	2	11	-14	3	21	
40	20	25	23	29	29	25	
41	11	7	0	13	3	12	
42	9	-16	-19	-4	-5	-13	
43	2	13	-3	-7	-1	19	
44	21	3	5	-14	5	-15	
45	14	32	7	7	8	21	
46	-8	-11	-23	-35	-27	1	
47	6	8	21	15	10	17	
48	17	9	-2	28	-2	18	
49	4	8	2	4	3	1	
50	-19	-16	-16	-13	-27	-15	
51	-8	18	19	16	5	6	
52	-21	-5	-8	-12	-2	8	
53	-33	-20	-19	-13	-23	-14	
54	-3	-1	4	21	16	19	
55	21	14	-2	12	2	1	
56	39	18	34	21	10	20	
57	0	-5	-16	-6	-16	-10	
58	-6	-2	-10	2	-8	-7	
59	-5	1	-8	-9	-1	11	
60	-11	-14	-3	-7	-5	8	
61	0	22	34	21	17	30	
62	-20	2	-9	0	-23	-33	
63	-10	-15	-6	-18	-18	-16	
