1	6	-10	-7	-5	-9	6	
2	-17	0	8	6	18	8	
3	-1	20	18	25	14	8	
4	-12	-24	-8	-11	-14	-11	
5	28	1	2	13	3	7	
6	10	8	-6	-5	14	-4	
7	-15	-8	-7	-12	-16	-1	
8	0	-10	2	6	-4	0	
9	0	-7	-3	7	-7	-15	
10	-7	-18	-28	8	21	-10	
11	9	10	0	25	15	4	
12	9	26	-15	14	-2	6	
13	19	10	12	11	13	1	
14	7	18	9	22	5	17	
15	12	12	9	12	20	17	
16	-5	8	13	17	12	6	
17	-15	-10	12	-2	-6	-10	
18	-11	9	-15	1	2	-19	
19	-27	3	-2	-3	22	6	
20	0	-1	11	-15	7	1	
21	4	-6	2	13	3	9	
22	1	13	6	15	6	10	
23	33	27	26	47	46	18	
24	-19	-18	-29	-10	2	-6	
25	-12	14	-6	2	5	-1	
26	-3	3	9	-4	-12	-2	
27	5	11	1	-8	-8	5	
28	-5	6	7	-1	-14	-6	
29	3	5	-8	4	4	-9	
30	3	20	6	18	14	5	
31	3	5	16	0	14	3	
32	5	-5	5	21	9	11	
33	-13	2	-4	-19	11	10	
34	-10	2	-8	-17	-12	-9	
35	7	12	3	13	-1	-8	
36	19	3	5	-4	5	16	
37	-1	5	9	-4	9	1	
38	-15	-20	-13	0	-12	-12	
39	-10	-31	-7	-3	1	-17	
40	-2	14	2	17	7	13	
41	8	18	17	13	5	15	
42	2	11	19	12	-3	8	
43	15	18	31	35	8	23	
44	4	10	33	3	6	8	
45	-16	-3	-16	-15	18	-15	
46	2	16	10	-3	9	9	
47	15	2	31	8	35	35	
48	12	17	19	22	6	4	
49	13	26	-8	-1	18	0	
50	-9	4	4	-4	-4	-20	
51	23	16	13	12	11	18	
52	7	-12	20	19	19	9	
53	5	12	11	-2	4	15	
54	5	14	-10	6	-4	7	
55	5	1	0	11	21	8	
56	-7	-6	-9	23	14	-3	
57	14	-7	5	-21	2	-11	
58	-5	7	-7	13	2	4	
59	-15	-32	-15	-14	-25	-25	
60	-9	-16	-19	-24	-13	-6	
61	-6	19	11	-9	-3	8	
62	15	27	21	9	6	11	
63	5	6	-7	-15	1	-7	
64	14	-4	2	14	11	16	
65	15	1	22	31	27	18	
66	-25	1	-13	-13	-26	-8	
67	-18	-11	-22	-31	-29	-7	
68	-3	-6	11	-21	-24	-2	
69	-15	1	4	-8	-11	-15	
70	-1	15	2	-7	-14	-20	
71	24	13	3	-6	7	-6	
72	-18	-17	-12	5	8	-13	
73	-12	-15	0	-19	0	-22	
74	-22	-19	-6	-20	-17	-7	
75	-10	1	-4	14	-3	5	
76	16	14	5	11	9	4	
77	16	42	21	10	20	15	
78	-7	8	2	1	-7	8	
79	10	7	23	-5	10	15	
80	-26	-11	-11	-14	-5	-14	
81	-13	-8	-5	-15	3	-18	
82	-5	-8	8	-5	-25	2	
83	-12	-9	-14	-8	1	-16	
84	-1	4	2	3	7	-3	
85	5	-11	5	-2	7	-1	
86	-6	7	-12	9	-2	2	
87	15	-3	-16	-2	1	-2	
88	-12	-9	-18	-18	0	-5	
89	-3	23	6	-13	6	22	
90	-24	-9	-24	-22	-32	10	
91	16	5	1	0	-1	8	
92	24	8	3	8	13	2	
93	19	26	13	33	26	5	
94	-12	-5	5	-21	14	-8	
95	-36	-18	-26	-27	-14	-20	
96	-21	-7	-18	-12	-7	4	
97	9	-6	-14	-18	-6	8	
98	-20	3	-13	-19	-3	17	
99	11	-10	-10	-7	4	0	
100	-5	-3	20	-21	-13	-9	
101	-26	-22	-21	-43	-14	-35	
102	-3	-17	16	-19	-7	1	
103	-3	-1	18	-4	-4	-1	
104	6	18	10	7	6	20	
105	25	23	39	35	16	27	
106	5	1	27	20	-3	2	
107	15	-2	6	-3	2	8	
108	2	-8	-14	-15	-16	-14	
109	-2	0	1	-16	-4	8	
110	-31	-7	-14	-22	-9	-9	
111	10	14	-7	-8	8	9	
112	25	25	29	45	40	43	
113	11	-16	5	-11	-15	-10	
114	15	11	10	10	-7	6	
115	-5	-17	9	13	1	-5	
116	9	27	15	2	-6	36	
117	0	21	31	16	24	11	
118	14	23	18	20	22	18	
119	11	7	-8	3	-6	10	
120	0	5	3	-8	4	-27	
121	-21	-18	-13	9	1	-32	
122	16	11	24	15	9	-12	
123	13	4	-18	-15	-6	7	
124	15	17	-1	1	-9	4	
125	-3	10	-6	-2	-8	-5	
126	-14	20	2	13	6	10	
127	-16	1	-1	-8	-3	3	
128	-14	-2	-8	-10	-17	-24	
129	18	32	8	16	28	20	
130	2	3	-6	-10	-2	4	
131	-7	-17	-26	-19	-20	0	
132	0	31	17	12	2	7	
133	-7	13	-12	-8	-3	-8	
134	8	-21	-14	-6	7	2	
135	17	-9	-2	7	8	11	
136	9	4	3	15	-4	-8	
137	0	-6	14	-5	0	-13	
138	-10	-4	-1	-14	-17	-4	
139	24	26	16	19	29	25	
140	-14	5	-4	9	14	-4	
141	-6	-9	10	-12	18	-25	
142	1	-21	2	2	-14	4	
143	-7	12	4	-2	4	10	
144	-13	-15	6	-17	-9	-4	
145	-14	7	0	-7	-2	-17	
146	5	23	1	19	30	-2	
147	-27	9	-1	9	12	3	
148	19	32	11	27	8	18	
149	-3	1	-3	2	17	-13	
150	-5	0	6	2	6	-12	
151	7	1	10	11	-3	-9	
152	5	-1	33	16	3	16	
153	2	2	10	25	-2	1	
154	3	-5	-4	-10	-4	-20	
155	-3	3	-7	-6	2	4	
156	-6	-4	-9	-2	-20	-14	
157	8	24	29	27	18	9	
158	10	12	13	-14	3	3	
159	27	10	1	21	10	35	
160	18	21	-1	10	6	2	
161	-12	11	18	13	32	-2	
162	-11	14	-14	5	-1	-3	
163	7	-8	-8	-5	4	-11	
164	-1	-20	-1	-30	-5	-2	
165	1	-22	4	-16	-14	7	
166	-3	7	6	1	20	10	
167	-20	-29	-7	-29	4	-25	
168	-5	-2	-15	-13	-18	-25	
169	11	3	-20	-10	19	-4	
170	1	7	-6	0	-4	-11	
171	-8	-7	5	5	-11	7	
172	-14	-2	-8	-10	-14	13	
173	-7	2	16	-5	-10	12	
174	11	11	1	3	17	4	
175	3	22	6	13	30	11	
