6.52076e-007,19457.32986125,11864.040425804,12022.146119213,8191.7721868961,4350.8578750186,4243.3460035006,3351.6298926751,1578.7380505845,1511.2796213968,2904.7177993062
6.52086e-007,19156.307986786,12255.146856863,10960.915661453,8587.4558470692,4409.6606853384,3132.2924370999,3399.9917234469,1359.5751156995,1994.0435030259,2628.5118903523
6.52095e-007,17549.659768101,12044.992449104,11663.251152269,6814.503962087,5494.2274327029,3016.0726051849,2834.6927624899,1828.6673559145,2440.2970580253,2815.7111510451
6.52105e-007,17531.70375889,13238.276981104,10202.904460722,6245.0995401961,5548.5258741836,2990.2007735557,3279.3843864154,2365.3953034353,2629.2489648037,3216.059507687
6.52114e-007,17990.829827083,12306.993537487,10171.069911393,6376.2174610789,5344.1357879959,3507.9168604248,2691.1160271259,1684.3615116645,3402.3870370011,3288.4148277036
6.52124e-007,17688.851999228,11766.907648608,11443.777304227,5885.0905956564,5483.8176189738,3716.1045585355,2647.4512627389,1785.770344389,3259.9205429385,2727.7058580754
6.52133e-007,17931.135629094,12307.122922503,10676.116983552,6748.6039777097,5630.9846231693,3636.5939413429,2554.8905206913,2417.5648911164,2578.1302426194,2704.892362227
6.52142e-007,17027.38804944,12071.220016266,9972.8338921049,7802.5272757855,5600.4910305725,3641.7152735434,2548.1007310121,2336.5698717217,2364.0688834294,2463.4883872959
6.52152e-007,18876.093975665,12311.066391127,9651.6272439262,7455.5271366912,5974.5347715038,3761.5090372381,2159.9215794569,3448.3849371699,3147.9550573747,2261.4753416411
6.52161e-007,19060.243847539,11993.961708508,10046.028200562,8398.4275461755,7281.6969357569,4365.0842240766,2357.9301534568,3610.0220499867,2952.2508002894,2721.713609881
6.52171e-007,19209.802500866,11346.870728743,10707.848824765,8511.4755256632,6810.2384038153,4262.6146541823,2521.1741675146,3155.9641383534,2646.0161951129,4169.512125126
6.5218e-007,19910.340953943,13415.95358596,11375.222941185,8065.6442271202,5627.3411873012,4569.9677962262,4073.002302421,3370.9063707471,2353.713168533,2941.6127739707
6.5219e-007,20491.477946157,13456.921108558,11824.12559484,8201.0961712664,4700.7379132308,4296.7690749922,4284.0789544193,3410.575654982,1581.0832723834,2243.0845622717
6.52199e-007,21111.231489469,13162.134569197,10849.554602773,7612.3658117116,4946.4456308379,3497.1160086962,4042.9949028751,3329.9670449747,1984.3120965337,2447.6744136856
6.52208e-007,19133.280344874,13123.789287664,10230.095600137,9273.9921302812,4821.3421213306,5030.7541645069,3696.0167984035,3103.7403126523,1599.7810934771,2481.8500026136
6.52218e-007,18768.810985848,13653.091598723,11005.352585626,9351.5731062,4024.3729672301,4942.1994302365,2023.7650547786,2873.9176771946,1918.0246788562,1890.5321811164
6.52227e-007,20005.53310773,13734.875494557,10992.784151238,7882.8255035721,4409.2279113797,3772.8597584583,1982.1493746561,2971.5855725539,2068.8307509677,2185.1106460198
6.52237e-007,19003.62132859,14078.847589087,11469.499888552,7371.5129812283,5039.1705876381,3852.9112197287,2321.9811263839,2806.2117774556,2108.4121492736,2899.2517278799
6.52246e-007,20388.220330392,13694.378695981,11177.849217892,7175.9123316626,4674.1735390037,3370.4802661401,1770.973284685,2753.4973882208,2212.5808925108,2051.9963078469
6.52256e-007,20930.950670082,12533.407325965,11034.599941771,7996.8762433842,4893.7116592084,3335.7963781732,1691.3302481916,2649.7225755493,2689.8315055488,1068.5863350407
6.52265e-007,20818.069677959,12402.375625318,11548.976931225,7922.0324813296,5135.8124874961,3450.1388293618,2252.4233354243,2888.2476099837,2634.762849362,1025.1346194143
6.52275e-007,20527.879264798,11563.702927436,10384.261664468,8139.5186155932,5579.8351577895,4161.5464706002,2550.9116276221,2673.5058807622,2637.573082428,1297.491073966
6.52284e-007,21284.493607108,12545.526555707,10387.756913386,8627.693832591,5333.9219374007,5259.880822223,3051.3401294942,1953.4161644308,2338.4299633548,1697.4454519593
6.52293e-007,20768.308423416,14040.017586092,10578.544689909,8062.8409774631,5540.789820831,4762.1700006626,2769.07252621,1967.1787440258,1402.256211458,1239.3384773467
6.52303e-007,18814.841551516,13510.087984224,11281.964527359,7460.5106212842,6074.545887907,5171.0238403467,2475.2695345108,2500.661254817,1647.9226478689,2016.102592308
6.52312e-007,17640.742638111,13852.197753543,11844.75548919,7768.526570953,6890.667203507,4792.2660167445,2649.4430306654,2503.4856900539,2391.373529874,2907.5125314568
6.52322e-007,17632.77197031,14329.84281796,12650.853832183,8524.3096540225,6174.1485263891,4800.0453085205,2337.6692801983,2147.115675255,2155.5847243636,2797.1151943392
6.52331e-007,19175.965463147,12328.996714958,14063.533858352,8677.5627773973,5119.4291262787,3836.550187705,2231.3611686961,2434.9254300235,2042.6401347572,2606.6827755185
6.52341e-007,19996.416686873,10744.607992309,12157.016803577,8661.0395053098,4561.8680680946,3956.5500061225,2047.1432071295,1713.6872922886,2168.2068195239,2943.4387234532
6.5235e-007,19779.267213149,11562.878086504,11403.480987565,8073.144267065,3850.1837925064,4740.6822519126,2893.8011988721,1831.1538726118,1933.1680159328,2113.8180613971
6.52359e-007,19345.622516593,11401.891121843,11503.951910641,9011.9676508317,4096.0396570786,4776.4449157296,2395.0265104513,1967.6469573612,2437.551839117,2137.7482720239
6.52369e-007,19108.003843603,10645.105267061,11242.911828149,8404.9262320943,4743.6269736157,4324.5241532088,1980.1012695113,1537.5967687771,2724.7001890159,1509.9402374812
6.52378e-007,19564.37333444,11565.227558831,10653.959421498,6979.0790358978,3842.8688342817,3099.802058746,2065.0443140173,991.96220837267,2646.2971212415,1013.2535199926
6.52388e-007,22038.604052523,11261.05147634,10402.681182229,7109.7767785177,3593.2275090951,2705.0378995559,1970.2047693616,924.39877827343,2479.2630827426,1563.3841088772
6.52397e-007,22363.550616685,11635.136630822,10031.525556012,7120.7155598478,3642.6707952,2953.8857191846,2062.5167972822,1360.9369520528,2721.4474117985,2294.9551046682
6.52407e-007,21918.550396186,11807.398452512,10047.917255817,7364.9750189173,3756.4390373319,2835.1107016079,1992.6924316752,1131.0798214148,2171.8396080659,2532.2666653283
6.52416e-007,21736.301519817,10549.094777958,10459.580073603,7318.0402112488,3471.0392264794,2867.8806233272,1540.0791753985,1292.8480871807,1861.9058505787,2409.6505891303
6.52425e-007,21327.788553493,11213.29654366,8674.5654332598,7163.6692988222,4024.8357800964,2845.9111906902,1730.8272830208,1547.8173287086,1873.4048055663,2067.0548735013
6.52435e-007,22628.379368945,11698.849594248,8989.857194838,6119.2608532345,5207.0491269027,1957.9593417396,2191.8597843888,1970.7175477023,1724.0588990905,1422.114691307
6.52444e-007,22745.379776673,12643.68371535,9458.3685814453,5536.1838798974,4875.7618754678,2191.6029892975,2631.1764777764,2163.9969248037,1231.7613622809,1191.4140372515
6.52454e-007,20720.078319805,11230.467705525,9100.2334711382,5299.7260261074,4651.1173935477,2584.4722407842,1467.4240402648,2253.809016342,1249.1015266908,1064.6931899827
6.52463e-007,18986.094194067,12533.696956617,10334.208528235,5935.2316714692,4078.6856159431,2455.0016654431,1504.5008912912,2207.3210628245,1371.1344129581,956.21648036617
6.52473e-007,16379.67698801,12424.387289168,10642.287227103,7190.1289811338,4321.4341006802,2702.1118616033,2427.2921604545,2725.3658363159,1881.8807535591,1190.6035052848
6.52482e-007,17293.015863617,13179.552740271,10267.609389607,6673.6082417972,5590.3399757416,2794.5364976567,3256.9843539261,1861.1942489305,2281.409424262,1136.9037708466
6.52492e-007,19460.536838491,13220.930859982,10086.342074569,6865.1507688056,4161.4623285578,2989.1599189192,2594.1679358517,1415.5287564313,2074.5528137416,1440.8758355586
6.52501e-007,20757.415382339,13009.800622372,9909.48669633,7073.3440318796,3482.7282443227,2945.932240768,2280.2206615565,1589.1486412321,2428.1565680479,1872.3402336586
6.5251e-007,18914.703216642,13405.340318793,10368.100304035,7043.0103645344,4492.5753695639,2873.4195428813,2196.1256023082,1800.3319557858,2460.6935478446,2141.0954696367
6.5252e-007,18205.720251668,12822.624042385,9989.3041429229,7843.6832481849,5704.4103442598,3533.3974862704,2234.175366577,2293.4232808301,2403.4551215859,2287.0752900173
6.52529e-007,17089.612915618,12119.827141458,10413.181558586,7498.9837727169,5635.8428080209,4417.7165927373,1962.4309400563,2431.9170855302,2245.8144693063,2497.4759617
6.52539e-007,16862.923956535,12987.483893764,10351.676951509,7269.5174692728,5424.8756926702,4604.0947186773,2516.1802307109,1788.4775115007,2272.907519347,2033.865637746
6.52548e-007,18082.532725866,13179.669767729,11307.782917879,7602.0814930923,6011.5064523162,3906.9557002255,2828.24124438,1273.6233521321,3035.5236300131,1903.9310145673
6.52558e-007,19067.939815695,14031.349124787,10818.935398402,9229.6582518169,7212.9057608779,3615.3409816582,3323.3033701686,2023.9476204975,2379.4716692674,1592.2398469911
6.52567e-007,20129.225849698,13612.687964059,10942.600038191,8691.4324049702,6755.5128707627,3194.6903832531,3753.2507734507,2989.4617550366,2157.9684469016,1546.5140803595
6.52576e-007,20093.585349099,12709.727286156,10113.856200758,9384.5601710656,5418.8808907676,3273.2708323974,3708.7345486774,3761.5820870609,2926.5909806016,2152.9030186671
6.52586e-007,21866.174838307,12122.674990031,11778.463790363,8241.3241618711,6093.6996829599,3663.1040337693,3688.4447355854,3390.6914892466,2676.9283880942,2372.8399663015
6.52595e-007,22745.456958842,13856.255774873,12306.916702021,9273.584830138,5677.4318256679,4233.4899686562,3771.8501632758,3059.3649841956,2991.9107660578,3025.6378751267
6.52605e-007,21279.784135841,14684.881565997,11436.960549656,8142.6707712392,7040.3588364266,4163.387916696,4277.2021508831,3362.472935379,3225.4743201537,2664.8338332319
6.52614e-007,20378.767623284,13531.68198809,10997.986503888,7282.7422527399,6690.9147954991,4565.8119330226,4951.2369318662,2855.6201348749,3268.4250516692,3281.0619368772
6.52624e-007,19424.234305667,13504.451620619,11022.437472087,7178.3680613836,6820.4864623587,4921.6088016498,4323.7360126905,2469.0672553906,2658.5339842862,3807.9654729193
6.52633e-007,19485.932955599,14023.925425307,11223.435828049,6245.7234912685,7568.0599326806,3445.2338940104,4778.0984918032,2813.5445111702,2421.8970938093,3794.7686858486
6.52642e-007,18470.863354001,12746.533192811,10880.544773821,5674.3107199357,7226.4929601111,4389.6008603604,4214.7960761887,3018.5416495677,3079.618019941,3342.8782370671
6.52652e-007,18510.666225192,12073.40125411,10988.232200065,6988.9101329245,6963.6246404031,5303.2106314956,3680.7248613702,2066.6675887519,3067.5516677254,2884.231846945
6.52661e-007,18987.731873933,11882.03060222,12189.691452062,6862.522764372,6592.7927042358,4624.6061716793,3726.9108152885,1942.0564329808,3467.7170856263,2730.1739524413
6.52671e-007,20067.719130516,12920.44809937,12066.318631204,6450.1537578071,5671.9469090337,4687.0618185808,4052.2643619933,2474.7610479487,3166.5004690806,2744.7081391221
