514	4355	3532	698	436	149	88	
515	3901	2210	598	282	133	38	
516	3164	2089	439	199	258	38	
517	2746	1956	380	233	299	79	
518	2412	1635	327	186	142	82	
519	1943	1368	351	168	111	68	
520	1724	1236	321	199	153	55	
521	1678	1217	349	233	167	113	
522	1605	1122	239	271	144	116	
523	1388	1230	279	295	130	163	
524	1504	1146	289	204	151	92	
525	1441	1148	245	229	159	66	
526	1254	1100	267	213	122	78	
527	1133	935	255	251	94	88	
528	988	709	267	228	45	97	
529	873	834	313	211	74	82	
530	865	879	296	218	124	-2	
531	952	836	282	175	141	20	
532	1083	802	289	155	152	54	
533	1015	782	375	96	96	4	
534	881	753	332	194	149	67	
535	1127	824	305	233	130	58	
536	967	758	306	240	78	53	
537	874	678	366	254	63	83	
538	908	844	391	280	74	148	
539	1006	1044	401	233	56	150	
540	1024	1134	418	222	45	183	
541	1189	1137	362	247	37	161	
542	1459	1151	393	259	118	167	
543	1565	1408	607	266	95	90	
544	1688	1773	698	357	139	103	
545	1975	2101	706	389	107	137	
546	2269	2678	906	519	117	209	
547	3060	3346	1356	725	197	167	
548	3736	3867	1745	814	283	193	
549	3910	4348	1746	779	218	261	
550	3900	4423	1693	723	234	256	
551	4405	5106	1804	948	300	139	
552	4805	5903	2181	1073	388	138	
553	4476	5316	2104	1219	330	152	
554	3404	3571	1356	848	287	59	
555	2332	2276	693	516	168	92	
556	1624	1553	629	323	187	105	
557	1006	1275	439	267	142	117	
558	929	1113	352	224	145	84	
559	1068	1150	339	301	173	98	
560	1015	1133	364	321	234	123	
561	895	1038	391	207	150	102	
562	829	1242	514	248	152	90	
563	869	1292	520	377	115	106	
564	1163	1367	528	375	131	139	
565	1105	1157	417	295	146	146	
566	1130	1006	448	283	210	160	
567	1003	932	289	142	119	30	
568	824	743	292	209	206	92	
569	739	904	249	284	143	69	
570	827	1057	183	298	128	74	
571	881	1046	190	306	130	98	
572	789	989	182	255	46	40	
573	748	933	219	188	23	40	
574	890	825	166	278	51	49	
575	805	792	289	157	49	37	
576	737	705	396	239	58	31	
577	798	598	419	208	96	93	
578	755	576	331	139	76	112	
579	697	589	269	202	71	52	
580	731	534	291	184	75	71	
581	780	536	233	153	93	71	
582	788	585	281	187	168	107	
583	731	623	236	209	91	88	
584	672	538	170	262	150	139	
585	583	502	194	186	133	145	
586	580	557	250	161	83	67	
587	641	552	229	114	44	33	
588	754	590	274	132	18	69	
589	706	601	347	178	39	45	
590	654	656	302	157	61	32	
591	568	617	289	132	117	45	
592	504	795	198	188	89	78	
593	638	789	251	194	62	62	
594	735	761	314	221	58	87	
595	618	699	264	236	94	101	
596	661	704	281	164	32	49	
597	742	732	472	132	63	55	
598	728	802	448	115	69	70	
599	770	893	372	204	194	99	
600	838	975	282	267	152	44	
601	1035	839	297	240	96	32	
602	1262	904	341	260	88	65	
603	951	1052	338	233	193	122	
604	980	1048	357	227	183	102	
605	971	982	379	281	106	115	
606	893	1076	356	181	104	125	
607	911	782	317	158	86	87	
608	876	750	376	166	137	118	
609	836	761	322	173	138	91	
610	858	756	355	161	88	54	
611	853	716	358	209	110	58	
612	747	755	247	121	58	39	
613	816	798	318	119	108	38	
614	967	836	450	155	150	122	
615	1041	715	412	179	133	169	
616	1142	663	361	165	96	59	
617	985	759	454	283	149	59	
618	899	714	476	403	184	42	
619	983	858	362	279	131	69	
620	1158	876	383	208	101	53	
621	1124	832	378	122	46	40	
622	1132	879	518	156	90	56	
623	1181	880	380	156	70	71	
624	1118	765	386	203	76	80	
625	1100	903	292	271	90	59	
626	1195	947	332	206	71	110	
627	1208	1008	419	177	92	135	
628	1065	975	340	110	79	77	
629	1051	1200	451	172	70	57	
630	1102	1355	477	202	70	66	
631	1229	1455	523	220	72	48	
632	1185	1157	581	275	68	71	
633	1273	1069	522	236	130	67	
634	1200	1458	422	237	64	47	
