1	30	22	12	-12	-2	5	
2	54	1	36	19	12	24	
3	25	23	12	7	9	5	
4	6	-6	-18	-10	-35	-12	
5	37	18	12	16	10	11	
6	18	-29	-8	-29	-3	-1	
7	41	50	46	30	28	18	
8	22	15	-8	6	-21	-16	
9	39	-10	37	14	18	12	
10	40	5	27	12	6	-4	
11	37	15	10	25	38	-3	
12	38	5	7	20	5	0	
13	35	5	22	-4	-4	-10	
14	25	16	-1	4	-6	28	
15	0	-14	0	-16	-13	-16	
16	26	19	15	-6	3	7	
17	3	-5	4	-10	4	-18	
18	38	26	-8	0	2	12	
19	28	29	-10	0	11	7	
20	49	4	26	11	18	27	
21	27	7	8	-24	-7	7	
22	25	2	-5	1	1	3	
23	52	35	19	19	31	16	
24	23	-1	23	-7	-2	-7	
25	38	42	5	7	10	22	
26	16	14	-5	9	-3	-6	
27	63	31	25	18	36	30	
28	20	-6	0	-17	0	-2	
29	17	8	2	-5	6	7	
30	42	15	21	9	-8	19	
31	14	0	12	15	6	-14	
32	-14	-3	-14	0	-24	-28	
33	21	-2	3	-11	-22	-14	
34	27	-2	12	9	20	0	
35	15	-7	-10	-26	-13	-7	
36	46	15	13	10	12	7	
37	29	5	2	7	-4	16	
38	30	14	26	4	13	20	
39	18	19	-14	8	11	1	
40	20	11	-9	1	9	1	
41	15	-17	10	-17	-1	-1	
42	8	13	4	-11	-25	-3	
43	-6	-18	-33	-33	-27	-39	
44	44	0	32	15	-2	10	
45	18	1	18	-1	8	6	
46	13	10	-6	-21	-6	-14	
47	35	47	9	42	31	20	
48	27	20	11	9	16	12	
49	28	8	7	-1	-14	3	
50	16	15	6	1	-22	-2	
51	36	24	22	9	17	7	
52	23	7	-1	-4	-7	-2	
53	34	24	20	10	12	4	
54	41	41	12	29	17	35	
55	26	8	-10	-5	-17	-21	
56	-11	-1	15	-22	-8	-19	
57	2	11	-1	-27	-11	0	
58	38	6	9	20	8	4	
59	40	14	7	-9	16	1	
60	16	28	3	-2	6	5	
61	34	34	10	-3	7	17	
62	1	-17	-3	-7	-8	-2	
63	7	10	-9	-8	-11	-8	
64	18	6	4	-1	-8	-11	
65	30	7	6	6	21	3	
66	17	12	1	-8	-7	1	
67	19	24	4	-2	-6	0	
68	22	19	14	18	4	15	
69	31	0	-1	2	5	7	
70	0	6	0	-20	14	-23	
71	22	35	-6	6	0	7	
72	52	15	35	19	8	23	
73	8	5	7	-10	-27	-18	
74	28	0	4	-5	-18	-18	
75	27	-23	-4	6	-17	-5	
76	49	14	21	16	-1	15	
77	0	-3	-24	-14	-22	-26	
78	-5	-15	-15	7	-13	7	
79	59	38	24	15	36	8	
80	9	23	3	6	2	11	
81	-9	-1	1	-11	-1	-24	
82	56	18	6	10	17	3	
83	28	1	12	-16	-22	30	
84	41	21	21	-3	8	6	
85	24	5	2	-13	-17	-15	
86	56	52	27	40	26	19	
87	29	-16	-1	-13	-2	-21	
88	21	3	5	9	3	-5	
89	37	11	12	-10	7	-8	
90	31	7	22	7	-1	11	
91	15	27	31	-4	11	5	
92	47	11	16	8	1	11	
93	39	19	8	13	13	12	
94	22	11	1	-15	-7	1	
95	-21	-1	-7	-20	-1	-6	
96	20	-16	-7	-18	-7	-28	
97	59	2	6	12	9	2	
98	18	7	23	13	-12	3	
99	26	14	21	33	1	-3	
100	25	-20	-7	2	-8	-27	
101	1	-26	-16	-29	-27	-22	
102	6	-4	-12	7	-15	-7	
103	26	34	15	9	20	14	
104	45	3	40	20	7	-10	
105	21	16	16	3	4	24	
106	4	13	-10	-8	-6	-18	
107	25	1	4	-23	-2	-19	
108	21	-10	7	-6	4	-16	
109	36	10	20	8	14	8	
110	33	15	5	1	4	3	
111	44	11	9	5	-13	5	
112	14	7	26	-12	4	-11	
113	26	23	-12	-16	-5	-9	
114	54	30	32	14	11	20	
115	19	-1	8	7	9	2	
116	32	-2	-5	7	20	-1	
117	42	6	32	12	16	22	
118	24	5	21	3	-2	-13	
119	7	6	-7	-1	21	-5	
120	24	-1	14	7	12	25	
121	45	13	6	-10	-2	9	
122	16	3	19	0	-4	10	
123	19	26	12	6	21	4	
124	18	28	-9	-1	-6	-12	
125	37	9	23	-2	-3	5	
126	24	-3	26	15	3	16	
127	32	15	22	14	16	5	
128	58	26	26	35	29	13	
129	8	2	2	-19	-15	-3	
130	16	12	17	3	6	-2	
131	38	19	24	-1	7	3	
132	51	29	14	-7	8	8	
133	23	15	-8	23	-1	17	
134	22	14	21	0	-1	2	
135	24	17	5	1	11	2	
136	28	18	0	5	-1	-1	
137	51	39	18	16	24	11	
138	44	25	8	0	10	5	
139	43	10	0	21	12	15	
140	35	14	18	26	-7	20	
141	44	31	10	14	5	13	
142	4	24	-4	-10	-10	-4	
143	-1	-14	-11	-24	-42	-15	
144	6	-1	3	-2	-4	9	
145	26	8	-9	0	1	2	
146	46	-11	10	1	-14	-11	
147	34	8	14	0	5	23	
148	6	-6	-2	-20	-15	13	
149	34	16	-4	9	-14	-9	
150	49	21	20	-1	12	-11	
151	16	24	3	1	5	-4	
152	39	-3	-14	3	-3	-4	
153	15	-31	-13	-16	-4	-6	
154	7	-4	-12	4	-6	-4	
155	28	25	3	-14	-16	-5	
156	47	15	19	14	13	-3	
157	37	16	-4	11	5	12	
158	23	-1	-4	19	5	22	
159	3	-16	-18	-7	-8	-7	
160	67	37	20	29	19	10	
161	11	18	6	-21	-1	8	
162	29	24	10	9	-4	16	
163	11	11	4	-3	-9	8	
164	36	15	9	5	3	15	
165	23	1	-5	1	3	4	
166	39	-7	17	2	0	9	
167	31	23	19	1	-8	-14	
168	1	4	-12	8	-33	-24	
169	-7	-29	-19	-46	-12	-11	
