Measured unit,Wavelength (m),Sensitivity,Additional multiplier,Additional additive
288.197789,2.88198E-07,6.92828E-06,1,0
288.207496,2.88207E-07,6.99022E-06,1,0
288.217202,2.88217E-07,7.02571E-06,1,0
288.226908,2.88227E-07,7.073E-06,1,0
288.236613,2.88237E-07,7.08094E-06,1,0
288.246318,2.88246E-07,7.00952E-06,1,0
288.256022,2.88256E-07,6.93905E-06,1,0
288.265726,2.88266E-07,6.93992E-06,1,0
288.275429,2.88275E-07,6.99722E-06,1,0
288.285132,2.88285E-07,7.03347E-06,1,0
288.294834,2.88295E-07,6.95139E-06,1,0
288.304536,2.88305E-07,6.75006E-06,1,0
288.314237,2.88314E-07,6.54638E-06,1,0
288.323938,2.88324E-07,6.44798E-06,1,0
288.333638,2.88334E-07,6.46585E-06,1,0
288.343337,2.88343E-07,6.55816E-06,1,0
288.353036,2.88353E-07,6.72266E-06,1,0
288.362734,2.88363E-07,7.04824E-06,1,0
288.372432,2.88372E-07,7.55742E-06,1,0
288.38213,2.88382E-07,8.05494E-06,1,0
288.391827,2.88392E-07,8.36866E-06,1,0
288.401523,2.88402E-07,8.4799E-06,1,0
288.411219,2.88411E-07,8.43511E-06,1,0
288.420914,2.88421E-07,8.28663E-06,1,0
288.430608,2.88431E-07,8.09306E-06,1,0
288.440303,2.8844E-07,7.94346E-06,1,0
288.449996,2.8845E-07,7.9583E-06,1,0
288.459689,2.8846E-07,8.1546E-06,1,0
288.469382,2.88469E-07,8.37523E-06,1,0
288.479074,2.88479E-07,8.52351E-06,1,0
288.488765,2.88489E-07,8.6599E-06,1,0
288.498456,2.88498E-07,8.77112E-06,1,0
288.508147,2.88508E-07,8.79541E-06,1,0
288.517837,2.88518E-07,8.76706E-06,1,0
288.527526,2.88528E-07,8.81407E-06,1,0
288.537215,2.88537E-07,9.0316E-06,1,0
288.546903,2.88547E-07,9.25823E-06,1,0
288.556591,2.88557E-07,9.34199E-06,1,0
288.566278,2.88566E-07,9.32317E-06,1,0
288.575964,2.88576E-07,9.26812E-06,1,0
288.585651,2.88586E-07,9.14757E-06,1,0
288.595336,2.88595E-07,8.8698E-06,1,0
288.605021,2.88605E-07,8.4474E-06,1,0
288.614706,2.88615E-07,8.06298E-06,1,0
288.62439,2.88624E-07,7.78294E-06,1,0
288.634073,2.88634E-07,7.55733E-06,1,0
288.643756,2.88644E-07,7.32313E-06,1,0
288.653438,2.88653E-07,7.07962E-06,1,0
288.66312,2.88663E-07,6.84695E-06,1,0
288.672802,2.88673E-07,6.64043E-06,1,0
288.682482,2.88682E-07,6.47814E-06,1,0
288.692163,2.88692E-07,6.36522E-06,1,0
288.701842,2.88702E-07,6.29093E-06,1,0
288.711521,2.88712E-07,6.28784E-06,1,0
288.7212,2.88721E-07,6.40453E-06,1,0
288.730878,2.88731E-07,6.64016E-06,1,0
288.740556,2.88741E-07,6.96719E-06,1,0
288.750233,2.8875E-07,7.38648E-06,1,0
288.759909,2.8876E-07,7.82423E-06,1,0
288.769585,2.8877E-07,8.15808E-06,1,0
288.779261,2.88779E-07,8.3408E-06,1,0
288.788935,2.88789E-07,8.44806E-06,1,0
288.79861,2.88799E-07,8.62822E-06,1,0
288.808284,2.88808E-07,8.93295E-06,1,0
288.817957,2.88818E-07,9.16669E-06,1,0
288.82763,2.88828E-07,9.20093E-06,1,0
288.837302,2.88837E-07,9.12773E-06,1,0
288.846973,2.88847E-07,9.05577E-06,1,0
288.856645,2.88857E-07,8.97147E-06,1,0
288.866315,2.88866E-07,8.77688E-06,1,0
288.875985,2.88876E-07,8.47656E-06,1,0
288.885655,2.88886E-07,8.28821E-06,1,0
288.895324,2.88895E-07,8.35029E-06,1,0
288.904992,2.88905E-07,8.55614E-06,1,0
288.91466,2.88915E-07,8.7783E-06,1,0
288.924327,2.88924E-07,8.89906E-06,1,0
288.933994,2.88934E-07,8.84574E-06,1,0
288.94366,2.88944E-07,8.63419E-06,1,0
288.953326,2.88953E-07,8.35765E-06,1,0
288.962991,2.88963E-07,8.17151E-06,1,0
288.972656,2.88973E-07,8.19509E-06,1,0
288.98232,2.88982E-07,8.31262E-06,1,0
288.991984,2.88992E-07,8.45275E-06,1,0
289.001647,2.89002E-07,8.64761E-06,1,0
289.011309,2.89011E-07,8.83415E-06,1,0
289.020971,2.89021E-07,8.89747E-06,1,0
289.030633,2.89031E-07,8.73602E-06,1,0
289.040294,2.8904E-07,8.4148E-06,1,0
289.049954,2.8905E-07,8.19183E-06,1,0
289.059614,2.8906E-07,8.14985E-06,1,0
289.069273,2.89069E-07,8.16626E-06,1,0
289.078932,2.89079E-07,8.19811E-06,1,0
289.08859,2.89089E-07,8.23384E-06,1,0
289.098248,2.89098E-07,8.29165E-06,1,0
289.107905,2.89108E-07,8.37922E-06,1,0
289.117562,2.89118E-07,8.42433E-06,1,0
289.127218,2.89127E-07,8.34652E-06,1,0
289.136874,2.89137E-07,8.22448E-06,1,0
289.146529,2.89147E-07,8.18278E-06,1,0
289.156183,2.89156E-07,8.25058E-06,1,0
289.165837,2.89166E-07,8.30389E-06,1,0
289.17549,2.89175E-07,8.26069E-06,1,0
289.185143,2.89185E-07,8.20175E-06,1,0
289.194796,2.89195E-07,8.24796E-06,1,0
289.204447,2.89204E-07,8.36591E-06,1,0
289.214099,2.89214E-07,8.45643E-06,1,0
289.223749,2.89224E-07,8.60129E-06,1,0
289.233399,2.89233E-07,8.9562E-06,1,0
289.243049,2.89243E-07,9.44306E-06,1,0
289.252698,2.89253E-07,9.86322E-06,1,0
289.262347,2.89262E-07,1.00965E-05,1,0
289.271995,2.89272E-07,1.02115E-05,1,0
289.281642,2.89282E-07,1.02775E-05,1,0
289.291289,2.89291E-07,1.02191E-05,1,0
289.300936,2.89301E-07,1.00356E-05,1,0
289.310581,2.89311E-07,9.88333E-06,1,0
289.320227,2.8932E-07,9.84489E-06,1,0
289.329872,2.8933E-07,9.87171E-06,1,0
289.339516,2.8934E-07,9.90121E-06,1,0
289.34916,2.89349E-07,9.96459E-06,1,0
289.358803,2.89359E-07,9.8038E-06,1,0
289.368445,2.89368E-07,9.65388E-06,1,0
289.378087,2.89378E-07,9.58776E-06,1,0
289.387729,2.89388E-07,9.39435E-06,1,0
289.39737,2.89397E-07,9.34359E-06,1,0
289.404632,2.89405E-07,9.41803E-06,1,0
289.407011,2.89407E-07,9.57605E-06,1,0
289.414552,2.89415E-07,9.84962E-06,1,0
289.41665,2.89417E-07,9.85577E-06,1,0
289.424471,2.89424E-07,9.57568E-06,1,0
289.434391,2.89434E-07,9.34662E-06,1,0
289.444309,2.89444E-07,9.04154E-06,1,0
289.454227,2.89454E-07,8.65351E-06,1,0
289.464144,2.89464E-07,8.14342E-06,1,0
289.474061,2.89474E-07,7.77599E-06,1,0
289.483978,2.89484E-07,7.72016E-06,1,0
289.493894,2.89494E-07,7.93169E-06,1,0
289.503809,2.89504E-07,8.27699E-06,1,0
289.513724,2.89514E-07,8.57549E-06,1,0
289.523638,2.89524E-07,8.83313E-06,1,0
289.533552,2.89534E-07,9.07008E-06,1,0
289.543465,2.89543E-07,9.2413E-06,1,0
289.553378,2.89553E-07,9.30779E-06,1,0
289.56329,2.89563E-07,9.20083E-06,1,0
289.573201,2.89573E-07,8.94291E-06,1,0
289.583112,2.89583E-07,8.7818E-06,1,0
289.593023,2.89593E-07,8.80864E-06,1,0
289.602933,2.89603E-07,8.87604E-06,1,0
289.612842,2.89613E-07,8.86108E-06,1,0
289.622751,2.89623E-07,8.72151E-06,1,0
289.63266,2.89633E-07,8.52526E-06,1,0
289.642568,2.89643E-07,8.37263E-06,1,0
289.652475,2.89652E-07,8.24355E-06,1,0
289.662382,2.89662E-07,8.11479E-06,1,0
289.672288,2.89672E-07,8.10066E-06,1,0
289.682194,2.89682E-07,8.25376E-06,1,0
289.692099,2.89692E-07,8.53964E-06,1,0
289.702004,2.89702E-07,8.85901E-06,1,0
289.711908,2.89712E-07,9.06515E-06,1,0
289.721811,2.89722E-07,9.13916E-06,1,0
289.731714,2.89732E-07,9.17818E-06,1,0
289.741617,2.89742E-07,9.2021E-06,1,0
289.751519,2.89752E-07,9.19815E-06,1,0
289.76142,2.89761E-07,9.17295E-06,1,0
289.771321,2.89771E-07,9.0874E-06,1,0
289.781222,2.89781E-07,8.94514E-06,1,0
289.791122,2.89791E-07,8.76451E-06,1,0
289.801021,2.89801E-07,8.55258E-06,1,0
289.81092,2.89811E-07,8.35923E-06,1,0
289.820818,2.89821E-07,8.25345E-06,1,0
289.830716,2.89831E-07,8.22009E-06,1,0
289.840613,2.89841E-07,8.18395E-06,1,0
289.85051,2.89851E-07,8.11761E-06,1,0
289.860406,2.8986E-07,7.99797E-06,1,0
289.870302,2.8987E-07,7.78755E-06,1,0
289.880197,2.8988E-07,7.52403E-06,1,0
289.890091,2.8989E-07,7.28739E-06,1,0
289.899985,2.899E-07,7.12679E-06,1,0
289.909879,2.8991E-07,7.08107E-06,1,0
289.919772,2.8992E-07,7.16202E-06,1,0
289.929664,2.8993E-07,7.36034E-06,1,0
289.939556,2.8994E-07,7.5949E-06,1,0
289.949447,2.89949E-07,7.74189E-06,1,0
289.959338,2.89959E-07,7.71946E-06,1,0
289.969228,2.89969E-07,7.58666E-06,1,0
289.979118,2.89979E-07,7.50869E-06,1,0
289.989007,2.89989E-07,7.56749E-06,1,0
289.998896,2.89999E-07,7.69188E-06,1,0
290.008784,2.90009E-07,7.81106E-06,1,0
290.018672,2.90019E-07,7.9199E-06,1,0
290.028559,2.90029E-07,8.01111E-06,1,0
290.038445,2.90038E-07,8.07113E-06,1,0
290.048331,2.90048E-07,8.09998E-06,1,0
290.058217,2.90058E-07,8.08696E-06,1,0
290.068102,2.90068E-07,8.07877E-06,1,0
290.077986,2.90078E-07,8.16521E-06,1,0
290.08787,2.90088E-07,8.33136E-06,1,0
290.097753,2.90098E-07,8.54002E-06,1,0
290.107636,2.90108E-07,8.78053E-06,1,0
290.117518,2.90118E-07,8.9975E-06,1,0
290.1274,2.90127E-07,9.15564E-06,1,0
290.137281,2.90137E-07,9.17569E-06,1,0
290.147162,2.90147E-07,8.98302E-06,1,0
290.157042,2.90157E-07,8.66558E-06,1,0
290.166922,2.90167E-07,8.34492E-06,1,0
290.176801,2.90177E-07,8.08041E-06,1,0
290.186679,2.90187E-07,7.9232E-06,1,0
290.196557,2.90197E-07,7.86674E-06,1,0
290.206435,2.90206E-07,7.94178E-06,1,0
290.216312,2.90216E-07,8.15203E-06,1,0
290.226188,2.90226E-07,8.36656E-06,1,0
290.236064,2.90236E-07,8.54406E-06,1,0
290.245939,2.90246E-07,8.6617E-06,1,0
290.255814,2.90256E-07,8.61969E-06,1,0
290.265688,2.90266E-07,8.40129E-06,1,0
290.275562,2.90276E-07,8.03171E-06,1,0
290.285435,2.90285E-07,7.58029E-06,1,0
290.295308,2.90295E-07,7.20141E-06,1,0
290.30518,2.90305E-07,6.89682E-06,1,0
290.315052,2.90315E-07,6.57533E-06,1,0
290.324923,2.90325E-07,6.23814E-06,1,0
290.334793,2.90335E-07,5.92568E-06,1,0
290.344663,2.90345E-07,5.70828E-06,1,0
290.354532,2.90355E-07,5.6252E-06,1,0
290.364401,2.90364E-07,5.62152E-06,1,0
290.37427,2.90374E-07,5.66645E-06,1,0
290.384138,2.90384E-07,5.75741E-06,1,0
290.394005,2.90394E-07,5.8873E-06,1,0
290.403872,2.90404E-07,6.05358E-06,1,0
290.413738,2.90414E-07,6.21541E-06,1,0
290.423603,2.90424E-07,6.34789E-06,1,0
290.433469,2.90433E-07,6.50974E-06,1,0
290.443333,2.90443E-07,6.71446E-06,1,0
290.453197,2.90453E-07,6.9374E-06,1,0
290.463061,2.90463E-07,7.16275E-06,1,0
290.472924,2.90473E-07,7.34274E-06,1,0
290.482786,2.90483E-07,7.44954E-06,1,0
290.492648,2.90493E-07,7.49682E-06,1,0
290.50251,2.90503E-07,7.45924E-06,1,0
290.512371,2.90512E-07,7.35414E-06,1,0
290.522231,2.90522E-07,7.24797E-06,1,0
290.532091,2.90532E-07,7.19011E-06,1,0
290.54195,2.90542E-07,7.27452E-06,1,0
290.551809,2.90552E-07,7.58244E-06,1,0
290.561667,2.90562E-07,8.01786E-06,1,0
290.571524,2.90572E-07,8.3467E-06,1,0
290.581382,2.90581E-07,8.51443E-06,1,0
290.591238,2.90591E-07,8.59639E-06,1,0
290.601094,2.90601E-07,8.6349E-06,1,0
290.61095,2.90611E-07,8.56774E-06,1,0
290.620805,2.90621E-07,8.322E-06,1,0
290.630659,2.90631E-07,7.95821E-06,1,0
290.640513,2.90641E-07,7.68077E-06,1,0
290.650366,2.9065E-07,7.55181E-06,1,0
290.660219,2.9066E-07,7.51354E-06,1,0
290.670071,2.9067E-07,7.5373E-06,1,0
290.679923,2.9068E-07,7.59616E-06,1,0
290.689774,2.9069E-07,7.61763E-06,1,0
290.699625,2.907E-07,7.56794E-06,1,0
290.709475,2.90709E-07,7.49951E-06,1,0
290.719325,2.90719E-07,7.45175E-06,1,0
290.729174,2.90729E-07,7.39802E-06,1,0
290.739022,2.90739E-07,7.23615E-06,1,0
290.74887,2.90749E-07,6.9178E-06,1,0
290.758718,2.90759E-07,6.5558E-06,1,0
290.768565,2.90769E-07,6.24986E-06,1,0
290.778411,2.90778E-07,5.97587E-06,1,0
290.788257,2.90788E-07,5.68394E-06,1,0
290.798102,2.90798E-07,5.39835E-06,1,0
290.807947,2.90808E-07,5.22709E-06,1,0
290.817791,2.90818E-07,5.2632E-06,1,0
290.827635,2.90828E-07,5.47812E-06,1,0
290.837478,2.90837E-07,5.76118E-06,1,0
290.847321,2.90847E-07,6.02291E-06,1,0
290.857163,2.90857E-07,6.26755E-06,1,0
290.867004,2.90867E-07,6.53514E-06,1,0
290.876845,2.90877E-07,6.8306E-06,1,0
290.886686,2.90887E-07,7.07471E-06,1,0
290.896526,2.90897E-07,7.16141E-06,1,0
290.906365,2.90906E-07,7.12348E-06,1,0
290.916204,2.90916E-07,7.08612E-06,1,0
290.926042,2.90926E-07,7.06555E-06,1,0
290.93588,2.90936E-07,7.00849E-06,1,0
290.945717,2.90946E-07,6.88363E-06,1,0
290.955554,2.90956E-07,6.74079E-06,1,0
290.96539,2.90965E-07,6.68419E-06,1,0
290.975226,2.90975E-07,6.74658E-06,1,0
290.985061,2.90985E-07,6.88417E-06,1,0
290.994895,2.90995E-07,7.04786E-06,1,0
291.004729,2.91005E-07,7.17209E-06,1,0
291.014563,2.91015E-07,7.23345E-06,1,0
291.024396,2.91024E-07,7.25687E-06,1,0
291.034228,2.91034E-07,7.26485E-06,1,0
291.04406,2.91044E-07,7.26614E-06,1,0
291.053891,2.91054E-07,7.26032E-06,1,0
291.063722,2.91064E-07,7.26851E-06,1,0
291.073552,2.91074E-07,7.30004E-06,1,0
291.083382,2.91083E-07,7.28575E-06,1,0
291.093211,2.91093E-07,7.18243E-06,1,0
291.10304,2.91103E-07,7.01994E-06,1,0
291.112868,2.91113E-07,6.86688E-06,1,0
291.122695,2.91123E-07,6.76013E-06,1,0
291.132522,2.91133E-07,6.66356E-06,1,0
291.142349,2.91142E-07,6.5708E-06,1,0
291.152175,2.91152E-07,6.56375E-06,1,0
291.162,2.91162E-07,6.72368E-06,1,0
291.171825,2.91172E-07,7.03459E-06,1,0
291.181649,2.91182E-07,7.30669E-06,1,0
291.191473,2.91191E-07,7.36827E-06,1,0
291.201296,2.91201E-07,7.26764E-06,1,0
291.211119,2.91211E-07,7.13473E-06,1,0
291.220941,2.91221E-07,7.06077E-06,1,0
291.230763,2.91231E-07,6.99695E-06,1,0
291.240584,2.91241E-07,6.83694E-06,1,0
291.250405,2.9125E-07,6.66216E-06,1,0
291.260225,2.9126E-07,6.6287E-06,1,0
291.270044,2.9127E-07,6.73463E-06,1,0
291.279863,2.9128E-07,6.86596E-06,1,0
291.289681,2.9129E-07,6.92972E-06,1,0
291.299499,2.91299E-07,6.97239E-06,1,0
291.309316,2.91309E-07,7.07312E-06,1,0
291.319133,2.91319E-07,7.21674E-06,1,0
291.32895,2.91329E-07,7.345E-06,1,0
291.338765,2.91339E-07,7.38614E-06,1,0
291.34858,2.91349E-07,7.35871E-06,1,0
291.358395,2.91358E-07,7.31643E-06,1,0
291.368209,2.91368E-07,7.22323E-06,1,0
291.378023,2.91378E-07,7.04705E-06,1,0
291.387836,2.91388E-07,6.81886E-06,1,0
291.397648,2.91398E-07,6.58884E-06,1,0
291.40746,2.91407E-07,6.42581E-06,1,0
291.417271,2.91417E-07,6.34236E-06,1,0
291.427082,2.91427E-07,6.28516E-06,1,0
291.436892,2.91437E-07,6.26897E-06,1,0
291.446702,2.91447E-07,6.32973E-06,1,0
291.456511,2.91457E-07,6.4416E-06,1,0
291.46632,2.91466E-07,6.56074E-06,1,0
291.476128,2.91476E-07,6.65031E-06,1,0
291.485936,2.91486E-07,6.68799E-06,1,0
291.495743,2.91496E-07,6.66815E-06,1,0
291.505549,2.91506E-07,6.54118E-06,1,0
291.515355,2.91515E-07,6.32212E-06,1,0
291.525161,2.91525E-07,6.11695E-06,1,0
291.534966,2.91535E-07,6.00039E-06,1,0
291.54477,2.91545E-07,6.00027E-06,1,0
291.554574,2.91555E-07,6.1101E-06,1,0
291.564377,2.91564E-07,6.2672E-06,1,0
291.57418,2.91574E-07,6.42706E-06,1,0
291.583982,2.91584E-07,6.58897E-06,1,0
291.593784,2.91594E-07,6.70447E-06,1,0
291.603585,2.91604E-07,6.70834E-06,1,0
291.613385,2.91613E-07,6.6115E-06,1,0
291.623186,2.91623E-07,6.51285E-06,1,0
291.632985,2.91633E-07,6.54285E-06,1,0
291.642784,2.91643E-07,6.7461E-06,1,0
291.652582,2.91653E-07,6.99252E-06,1,0
291.66238,2.91662E-07,7.20539E-06,1,0
291.672178,2.91672E-07,7.47551E-06,1,0
291.681974,2.91682E-07,7.84961E-06,1,0
291.691771,2.91692E-07,8.24017E-06,1,0
291.701566,2.91702E-07,8.53004E-06,1,0
291.711362,2.91711E-07,8.66335E-06,1,0
291.721156,2.91721E-07,8.68824E-06,1,0
291.73095,2.91731E-07,8.70938E-06,1,0
291.740744,2.91741E-07,8.74601E-06,1,0
291.750537,2.91751E-07,8.74891E-06,1,0
291.760329,2.9176E-07,8.59564E-06,1,0
291.770121,2.9177E-07,8.28688E-06,1,0
291.779913,2.9178E-07,8.01475E-06,1,0
291.789703,2.9179E-07,7.99417E-06,1,0
291.799494,2.91799E-07,8.29227E-06,1,0
291.809283,2.91809E-07,8.77732E-06,1,0
291.819073,2.91819E-07,9.19793E-06,1,0
291.828861,2.91829E-07,9.44144E-06,1,0
291.838649,2.91839E-07,9.5496E-06,1,0
291.848437,2.91848E-07,9.5035E-06,1,0
291.858224,2.91858E-07,9.22652E-06,1,0
291.868011,2.91868E-07,8.67376E-06,1,0
291.877797,2.91878E-07,7.92042E-06,1,0
291.887582,2.91888E-07,7.21766E-06,1,0
291.897367,2.91897E-07,6.83984E-06,1,0
291.907151,2.91907E-07,6.83428E-06,1,0
291.916935,2.91917E-07,7.0727E-06,1,0
291.926718,2.91927E-07,7.40581E-06,1,0
291.936501,2.91937E-07,7.72542E-06,1,0
291.946283,2.91946E-07,7.94579E-06,1,0
291.956065,2.91956E-07,8.05199E-06,1,0
291.965846,2.91966E-07,8.10001E-06,1,0
291.975626,2.91976E-07,8.08136E-06,1,0
291.985406,2.91985E-07,7.93942E-06,1,0
291.995186,2.91995E-07,7.67651E-06,1,0
292.004965,2.92005E-07,7.35387E-06,1,0
292.014743,2.92015E-07,7.07145E-06,1,0
292.024521,2.92025E-07,6.88689E-06,1,0
292.034298,2.92034E-07,6.73049E-06,1,0
292.044075,2.92044E-07,6.5348E-06,1,0
292.053851,2.92054E-07,6.3722E-06,1,0
292.063627,2.92064E-07,6.33992E-06,1,0
292.073402,2.92073E-07,6.42893E-06,1,0
292.083177,2.92083E-07,6.57426E-06,1,0
292.092951,2.92093E-07,6.7138E-06,1,0
292.102724,2.92103E-07,6.84393E-06,1,0
292.112497,2.92112E-07,6.9811E-06,1,0
292.12227,2.92122E-07,7.08343E-06,1,0
292.132042,2.92132E-07,7.13843E-06,1,0
292.141813,2.92142E-07,7.18982E-06,1,0
292.151584,2.92152E-07,7.30978E-06,1,0
292.161354,2.92161E-07,7.57869E-06,1,0
292.171124,2.92171E-07,7.93979E-06,1,0
292.180893,2.92181E-07,8.2297E-06,1,0
292.190661,2.92191E-07,8.43144E-06,1,0
292.200429,2.922E-07,8.56477E-06,1,0
292.210197,2.9221E-07,8.63255E-06,1,0
292.219964,2.9222E-07,8.63092E-06,1,0
292.22973,2.9223E-07,8.48268E-06,1,0
292.239496,2.92239E-07,8.1499E-06,1,0
292.249262,2.92249E-07,7.81848E-06,1,0
292.259026,2.92259E-07,7.65306E-06,1,0
292.268791,2.92269E-07,7.65191E-06,1,0
292.278554,2.92279E-07,7.70252E-06,1,0
292.288318,2.92288E-07,7.70928E-06,1,0
292.29808,2.92298E-07,7.6933E-06,1,0
292.307842,2.92308E-07,7.76626E-06,1,0
292.317604,2.92318E-07,7.9118E-06,1,0
292.327365,2.92327E-07,7.97241E-06,1,0
292.337125,2.92337E-07,7.90563E-06,1,0
292.346885,2.92347E-07,7.84696E-06,1,0
292.356645,2.92357E-07,7.91237E-06,1,0
292.366404,2.92366E-07,8.06033E-06,1,0
292.376162,2.92376E-07,8.15072E-06,1,0
292.38592,2.92386E-07,8.16192E-06,1,0
292.395677,2.92396E-07,8.19481E-06,1,0
292.405434,2.92405E-07,8.29723E-06,1,0
292.41519,2.92415E-07,8.45715E-06,1,0
292.424945,2.92425E-07,8.62944E-06,1,0
292.4347,2.92435E-07,8.7522E-06,1,0
292.444455,2.92444E-07,8.86115E-06,1,0
292.454209,2.92454E-07,9.0448E-06,1,0
292.463962,2.92464E-07,9.33766E-06,1,0
292.473715,2.92474E-07,9.7019E-06,1,0
292.483467,2.92483E-07,1.00319E-05,1,0
292.493219,2.92493E-07,1.02219E-05,1,0
292.50297,2.92503E-07,1.02764E-05,1,0
292.512721,2.92513E-07,1.03172E-05,1,0
292.522471,2.92522E-07,1.04375E-05,1,0
292.532221,2.92532E-07,1.06393E-05,1,0
292.54197,2.92542E-07,1.08746E-05,1,0
292.551718,2.92552E-07,1.10464E-05,1,0
292.561466,2.92561E-07,1.11514E-05,1,0
292.571214,2.92571E-07,1.1228E-05,1,0
292.58096,2.92581E-07,1.12076E-05,1,0
292.590707,2.92591E-07,1.09582E-05,1,0
292.600453,2.926E-07,1.05013E-05,1,0
292.610198,2.9261E-07,9.96399E-06,1,0
292.619942,2.9262E-07,9.4086E-06,1,0
292.629687,2.9263E-07,8.99037E-06,1,0
292.633706,2.92634E-07,8.77232E-06,1,0
292.63943,2.92639E-07,8.79738E-06,1,0
292.643736,2.92644E-07,9.10587E-06,1,0
292.649173,2.92649E-07,9.40142E-06,1,0
292.653765,2.92654E-07,9.52944E-06,1,0
292.663794,2.92664E-07,9.64178E-06,1,0
292.673822,2.92674E-07,9.6821E-06,1,0
292.683849,2.92684E-07,9.54917E-06,1,0
292.693876,2.92694E-07,9.23003E-06,1,0
292.703903,2.92704E-07,8.75247E-06,1,0
292.713929,2.92714E-07,8.30523E-06,1,0
292.723954,2.92724E-07,7.91547E-06,1,0
292.733979,2.92734E-07,7.55655E-06,1,0
292.744003,2.92744E-07,7.28908E-06,1,0
292.754027,2.92754E-07,7.20324E-06,1,0
292.76405,2.92764E-07,7.19764E-06,1,0
292.774073,2.92774E-07,7.11732E-06,1,0
292.784095,2.92784E-07,7.0342E-06,1,0
292.794117,2.92794E-07,7.11937E-06,1,0
292.804138,2.92804E-07,7.37755E-06,1,0
292.814158,2.92814E-07,7.65712E-06,1,0
292.824178,2.92824E-07,7.84452E-06,1,0
292.834198,2.92834E-07,7.9511E-06,1,0
292.844217,2.92844E-07,8.01069E-06,1,0
292.854235,2.92854E-07,8.00039E-06,1,0
292.864253,2.92864E-07,7.87106E-06,1,0
292.87427,2.92874E-07,7.62959E-06,1,0
292.884287,2.92884E-07,7.33251E-06,1,0
292.894303,2.92894E-07,7.01316E-06,1,0
292.904319,2.92904E-07,6.75466E-06,1,0
292.914334,2.92914E-07,6.67393E-06,1,0
292.924349,2.92924E-07,6.8606E-06,1,0
292.934363,2.92934E-07,7.33276E-06,1,0
292.944376,2.92944E-07,7.92714E-06,1,0
292.954389,2.92954E-07,8.4057E-06,1,0
292.964402,2.92964E-07,8.76249E-06,1,0
292.974414,2.92974E-07,9.07616E-06,1,0
292.984425,2.92984E-07,9.32036E-06,1,0
292.994436,2.92994E-07,9.34383E-06,1,0
293.004446,2.93004E-07,9.07706E-06,1,0
293.014456,2.93014E-07,8.63655E-06,1,0
293.024465,2.93024E-07,8.19054E-06,1,0
293.034474,2.93034E-07,7.78955E-06,1,0
293.044482,2.93044E-07,7.43005E-06,1,0
293.05449,2.93054E-07,7.14709E-06,1,0
293.064497,2.93064E-07,6.9707E-06,1,0
293.074504,2.93075E-07,6.81877E-06,1,0
293.08451,2.93085E-07,6.65874E-06,1,0
293.094515,2.93095E-07,6.6151E-06,1,0
293.10452,2.93105E-07,6.73441E-06,1,0
293.114524,2.93115E-07,6.95063E-06,1,0
293.124528,2.93125E-07,7.17799E-06,1,0
293.134531,2.93135E-07,7.36423E-06,1,0
293.144534,2.93145E-07,7.54173E-06,1,0
293.154536,2.93155E-07,7.72198E-06,1,0
293.164538,2.93165E-07,7.85044E-06,1,0
293.174539,2.93175E-07,7.93521E-06,1,0
293.18454,2.93185E-07,8.00489E-06,1,0
293.19454,2.93195E-07,8.04305E-06,1,0
293.204539,2.93205E-07,8.04347E-06,1,0
293.214538,2.93215E-07,8.00352E-06,1,0
293.224537,2.93225E-07,7.92962E-06,1,0
293.234535,2.93235E-07,7.83977E-06,1,0
293.244532,2.93245E-07,7.71529E-06,1,0
293.254529,2.93255E-07,7.54946E-06,1,0
293.264525,2.93265E-07,7.36779E-06,1,0
293.274521,2.93275E-07,7.21138E-06,1,0
293.284516,2.93285E-07,7.10473E-06,1,0
293.294511,2.93295E-07,7.02564E-06,1,0
293.304505,2.93305E-07,6.96565E-06,1,0
293.314499,2.93314E-07,6.93405E-06,1,0
293.324492,2.93324E-07,6.93361E-06,1,0
293.334484,2.93334E-07,6.95644E-06,1,0
293.344476,2.93344E-07,7.00101E-06,1,0
293.354468,2.93354E-07,7.08792E-06,1,0
293.364459,2.93364E-07,7.21281E-06,1,0
293.374449,2.93374E-07,7.3017E-06,1,0
293.384439,2.93384E-07,7.30861E-06,1,0
293.394428,2.93394E-07,7.21817E-06,1,0
293.404417,2.93404E-07,7.07022E-06,1,0
293.414405,2.93414E-07,6.93097E-06,1,0
293.424392,2.93424E-07,6.81656E-06,1,0
293.43438,2.93434E-07,6.75126E-06,1,0
293.444366,2.93444E-07,6.82167E-06,1,0
293.454352,2.93454E-07,7.0646E-06,1,0
293.464338,2.93464E-07,7.42999E-06,1,0
293.474323,2.93474E-07,7.7806E-06,1,0
293.484307,2.93484E-07,8.03189E-06,1,0
293.494291,2.93494E-07,8.15986E-06,1,0
293.504274,2.93504E-07,8.13865E-06,1,0
293.514257,2.93514E-07,7.98582E-06,1,0
293.524239,2.93524E-07,7.76098E-06,1,0
293.534221,2.93534E-07,7.52026E-06,1,0
293.544202,2.93544E-07,7.32091E-06,1,0
293.554183,2.93554E-07,7.13294E-06,1,0
293.564163,2.93564E-07,6.93549E-06,1,0
293.574142,2.93574E-07,6.82167E-06,1,0
293.584121,2.93584E-07,6.85147E-06,1,0
293.5941,2.93594E-07,6.9639E-06,1,0
293.604078,2.93604E-07,7.03643E-06,1,0
293.614055,2.93614E-07,7.05107E-06,1,0
293.624032,2.93624E-07,7.11752E-06,1,0
