198.618028;-7.53416336
198.625043;-1.38575759
198.632056;1.84050641
198.63907;1.50686306
198.646083;1.63839988
198.653096;2.037521
198.660108;2.54136051
198.66712;6.95583519
198.674132;5.31908256
198.681143;-0.0251984175
198.688154;2.34245813
198.695164;1.48530397
198.702174;-1.65375165
198.709184;0.0177926771
198.716194;2.11225582
198.723203;-0.00748413398
198.730212;-2.51075806
198.73722;-4.75491127
198.744228;-0.845533256
198.751236;3.56191533
198.758243;2.02130349
198.76525;-4.21196796
198.772257;-7.04481545
198.779263;-4.00915973
198.786269;2.9357211
198.793274;3.78093303
198.800279;10.2694839
198.807284;14.2109337
198.814289;12.4636241
198.821293;10.2186287
198.828296;9.51783784
198.8353;5.68275463
198.842303;5.93401245
198.849305;3.29933406
198.856308;3.40379125
198.863309;6.74568725
198.870311;5.09760667
198.877312;-2.06030212
198.884313;-12.7862515
198.891313;-20.7018569
198.898314;-18.7392877
198.905313;-9.2007778
198.912313;2.32081658
198.919312;3.7979569
198.92631;1.37892742
198.933309;8.4520914
198.940307;12.4523627
198.947304;15.2604257
198.954301;18.7894402
198.961298;12.2534435
198.968295;5.76488173
198.975291;4.11660065
198.982287;-0.427004785
198.989282;0.279210067
198.996277;4.47879283
199.003272;7.03444579
199.010266;9.48729834
199.01726;9.74149631
199.024254;8.52779201
199.031247;6.09255248
199.03824;3.01328924
199.045232;-2.62413991
199.052224;-7.68790053
199.059216;-6.80494152
199.066208;-0.359476978
199.073199;2.74557036
199.080189;7.52025249
199.08718;6.3385281
199.09417;3.32424827
199.101159;2.45346613
199.108149;1.20646755
199.115137;3.76239214
199.122126;8.24329185
199.129114;3.88649642
199.136102;-6.00945753
199.143089;-12.3101348
199.150076;-10.9044763
199.157063;-1.99535473
199.16405;6.49635241
199.171036;10.4978859
199.178021;7.90542091
199.185006;1.79659259
199.191991;4.65420749
199.198976;6.02731671
199.20596;4.84777039
199.212944;-1.3278221
199.219927;-12.5293967
199.226911;-8.61920947
199.233893;4.16098256
199.240876;8.05669187
199.247858;12.0807845
199.254839;10.661849
199.261821;5.20087548
199.268802;5.30907217
199.275782;2.95448137
199.282762;-3.79207633
199.289742;-6.95569325
199.296722;-4.99084185
199.303701;1.2518099
199.31068;2.56283257
199.317658;0.953178164
199.324636;-1.68358795
199.331614;-2.77636761
199.338591;1.02954044
199.345568;1.0632932
199.352544;1.15480032
199.359521;-2.67655566
199.366497;-10.5979529
199.373472;-8.1941917
199.380447;-2.4972238
199.387422;-3.48647492
199.394396;-3.64966097
199.40137;-5.4819258
199.408344;-2.95035909
199.415317;4.30494082
199.42229;2.14936785
199.429263;-5.25687488
199.436235;-3.01277293
199.443207;2.44716822
199.450178;7.59938242
199.45715;4.83424319
199.46412;-3.6203398
199.471091;-6.9248101
199.478061;-5.23613381
199.48503;-4.62276628
199.492;0.390875226
199.498969;8.79686051
199.505937;11.2490006
199.512906;6.26219649
199.519873;-2.57196429
199.526841;-6.48986942
199.533808;-6.14668694
199.540775;-7.91772663
199.547741;-2.01219538
199.554707;-1.94873978
199.561673;-7.97360768
199.568638;-9.0525076
199.575603;-2.59040332
199.582568;-1.66691994
199.589532;-1.92155976
199.596496;-1.10659738
199.603459;2.19179879
199.610423;9.04006173
199.617385;7.88304344
199.624348;-1.87348214
199.63131;-3.67943128
199.638272;6.02737699
199.645233;12.681153
199.652194;2.40136541
199.659154;-3.46688935
199.666115;-5.63353001
199.673074;-7.53758442
199.680034;-6.10419659
199.686993;-4.33099927
199.693952;-7.22148735
199.70091;-7.52755622
199.707868;-8.24993515
199.714826;-6.65449531
199.721783;-3.12412671
199.72874;-1.1461574
199.735697;-1.69032078
199.742653;-0.898525552
199.749609;-3.71861773
199.756564;-3.67815102
199.76352;-0.1691619
199.770474;-1.10469651
199.777429;-0.479275637
199.784383;3.14190571
199.791336;2.85090758
199.79829;-0.270915315
199.805243;-3.68863938
199.812195;-1.82738748
199.819147;4.25434622
199.826099;6.05388483
199.833051;4.19854578
199.840002;-0.404094914
199.846953;-2.33945657
199.853903;2.16802765
199.860853;6.98022986
199.867803;8.2296132
199.874752;4.42854223
199.881701;-7.36257971
199.888649;-12.0830737
199.895598;-4.39387564
199.902546;-1.69174571
199.909493;-7.44625563
199.91644;-7.55489371
199.923387;-5.56205588
199.930333;-9.12134708
199.937279;-15.463045
199.944225;-8.47393833
199.95117;-3.02052885
199.958115;-3.48064328
199.96506;0.323461413
199.972004;2.81677091
199.978948;5.26316912
199.985891;4.01803638
199.992834;1.55507012
199.999777;-0.411092214
200.006719;4.88476201
200.013661;3.84307427
200.020603;-6.63376049
200.027544;-9.30707239
200.034485;-8.98892616
200.041425;-16.0377711
200.048366;-14.5195776
200.055305;-5.19492813
200.062245;-0.627490463
200.069184;-0.676562223
200.076123;-0.861562958
200.083061;-1.63849634
200.089999;-1.51540049
200.096937;0.157205779
200.103874;1.17331542
200.110811;-1.42316765
200.117747;-3.22241604
200.124683;-3.45976004
200.131619;-0.465979018
200.138554;2.04574549
200.14549;1.92699644
200.152424;4.58563912
200.159358;3.54738228
200.166292;1.5495887
200.173226;2.42808296
200.180159;3.11719218
200.187092;-1.40565909
200.194025;-4.33515406
200.200957;0.0452766644
200.207888;4.48108546
200.21482;3.73771294
200.221751;0.213788628
200.228681;-2.81421274
200.235612;2.01703184
200.242542;7.99690422
200.249471;9.55988762
200.2564;5.9051373
200.263329;-0.457424328
200.270258;-2.91028325
200.277186;-3.4890526
200.284113;-2.7501336
200.291041;-2.78200101
200.297968;-6.15661716
200.304894;-4.34193351
200.311821;-2.09867819
200.318746;-5.84046825
200.325672;-10.8515667
200.332597;-11.7482541
200.339522;-8.82090413
200.346446;-7.11368618
200.35337;-5.13053658
200.360294;1.50433709
200.367217;5.69782708
200.37414;4.75489247
200.381063;3.64633204
200.387985;-1.41151476
200.394907;-2.37115313
200.401828;-0.159856893
200.40875;-2.93173138
200.41567;-3.76837463
200.422591;-1.38845411
200.429511;2.97879636
200.43643;9.82617656
200.44335;11.9144135
200.450269;6.84307072
200.457187;-2.19811548
200.464105;-13.9017497
200.471023;-15.8134926
200.47794;-6.78788695
200.484858;0.906899812
200.491774;1.94019284
200.498691;6.41341518
200.505607;12.2729455
200.512522;18.0481343
200.519437;16.9445081
200.526352;5.90674564
200.533267;2.26934106
200.540181;5.57799893
200.547095;4.02216565
200.554008;4.53745789
200.560921;0.704843593
200.567834;-0.493669322
200.574746;0.896612615
200.581658;8.35416064
200.58857;11.371042
200.595481;1.91338598
200.602392;-7.06649714
200.609302;-8.27783519
200.616212;-6.50976153
200.623122;-3.67501606
200.630031;2.88185206
200.63694;10.6706145
200.643849;10.8426915
200.650757;2.00443235
200.657665;-0.0504520454
200.664572;6.03699696
200.67148;5.52165173
200.678386;6.94601356
200.685293;7.50290354
200.692199;7.31732593
200.699104;4.06473149
200.70601;1.76253288
200.712915;4.50222072
200.719819;6.26595206
200.726723;-3.02341277
200.733627;-4.34082839
200.740531;4.8310491
200.747434;7.49932633
200.754337;-3.55227741
200.761239;-11.5573466
200.768141;-10.244156
200.775042;-7.83724382
200.781944;-2.77836216
200.788845;1.72564666
200.795745;1.16147096
200.802645;-5.46461743
200.809545;-14.9299007
200.816444;-9.99841174
200.823343;2.62141292
200.830242;5.37310719
200.83714;3.02271529
200.844038;2.11303845
200.850936;3.99259952
200.857833;-3.63576514
200.86473;-7.19242004
200.871626;-2.1189747
200.878523;-3.2974611
200.885418;-3.70379463
200.892314;-1.645806
200.899209;-8.84141583
200.906103;-12.692845
200.912997;-8.85633403
200.919891;-4.1973642
200.926785;-2.85766122
200.933678;-4.79149535
200.940571;-5.15464385
200.947463;-4.15285346
200.954355;-1.00426149
200.961247;-3.1175774
200.968138;-2.55852236
200.975029;-0.646912592
200.981919;1.58645135
200.98881;-1.85384229
200.995699;-5.52607435
201.002589;-4.45967203
201.009478;-5.25945637
201.016367;-7.28849868
201.023255;-5.31553332
201.030143;-6.07723549
201.037031;-6.45639691
201.043918;-5.59837124
201.050805;-7.02066081
201.057691;-2.3479322
201.064577;6.3273252
201.071463;6.93540836
201.078348;8.88474636
201.085233;9.63391016
201.092118;6.44915843
201.099002;0.372459831
201.105886;-5.21684249
