1	-9	4	-4	9	5	-23	
2	-16	5	-12	-15	-16	-10	
3	-2	0	0	-10	-4	-8	
4	17	-11	16	5	5	-14	
5	14	23	5	17	12	9	
6	15	15	-8	5	12	4	
7	8	-6	18	-20	10	11	
8	8	0	-7	-9	-9	-11	
9	-1	7	3	14	14	6	
10	21	26	-2	2	-4	-8	
11	3	2	3	7	21	6	
12	21	16	-1	8	12	18	
13	-5	13	12	12	-3	-1	
14	13	-10	22	5	18	5	
15	8	-3	-6	0	-8	-7	
16	12	13	14	3	10	7	
17	1	5	8	-7	-11	-3	
18	5	-22	-13	-5	-8	-1	
19	24	-7	-8	1	-1	8	
20	-6	-10	-4	4	7	0	
21	11	22	7	10	9	12	
22	3	19	14	18	39	4	
23	17	2	-1	3	4	-6	
24	4	5	3	8	8	25	
25	-12	-14	-11	-12	-3	-11	
26	3	-10	6	-4	-11	-11	
27	24	17	14	17	28	2	
28	19	24	21	7	31	8	
29	12	2	-12	-10	-19	3	
30	0	4	-9	-10	2	-3	
31	-24	-17	-13	-20	-20	-20	
32	21	15	11	-3	9	28	
33	-14	-2	-11	-30	-8	-22	
34	-12	-14	-3	12	-10	3	
35	29	-14	-6	9	-11	4	
36	-5	-23	-18	-17	-4	-16	
37	25	4	8	8	4	-17	
38	0	-4	-17	-11	-34	-25	
39	-1	1	5	1	-11	4	
40	1	-13	1	13	-14	7	
41	38	2	5	18	18	-8	
42	-19	-15	-25	-22	-37	-10	
43	1	-3	11	11	-3	5	
44	14	-7	7	14	1	-1	
45	14	21	1	-13	3	-15	
46	12	27	25	8	11	10	
47	-4	-12	-4	-1	6	-15	
48	14	-8	11	11	29	-4	
49	-4	7	-5	-5	2	-2	
50	-1	-13	4	-12	-12	-6	
51	-13	-30	-43	-6	-36	1	
52	5	21	18	24	-4	24	
53	-31	0	-3	-15	-17	-18	
54	13	27	-2	4	0	4	
55	-1	-13	-19	-7	-14	-12	
56	8	10	4	4	-13	-21	
57	-17	-14	-1	-11	-12	-3	
58	-18	-4	-14	-10	-4	2	
59	13	10	17	32	11	17	
60	14	3	2	-7	-4	5	
61	15	20	16	11	18	-1	
62	27	29	13	12	33	25	
63	30	16	24	9	21	18	
64	19	-6	3	1	-7	20	
65	0	5	-19	-13	-15	-7	
66	-3	3	-17	6	-6	-10	
67	4	28	-1	2	-13	5	
68	18	-2	23	18	16	13	
69	-11	-23	-38	-14	-1	-27	
70	16	15	10	10	-13	12	
71	-5	-17	9	-18	-2	-10	
72	-17	1	-42	2	-1	-25	
73	6	8	8	-5	9	3	
74	-4	-12	-2	-27	-6	5	
75	-5	9	-15	-9	20	-5	
76	2	12	-1	6	-5	12	
77	-15	-10	-25	-16	-12	-16	
78	15	13	2	-14	20	4	
79	7	0	20	8	3	4	
80	7	0	-11	-8	16	-5	
81	-4	6	-15	-17	-7	-16	
82	6	7	-8	-3	-1	13	
83	-7	3	7	-8	1	-19	
84	5	21	-12	16	23	-2	
85	13	0	4	2	-3	19	
86	-3	-8	5	3	3	-3	
87	17	-17	-5	-2	-21	-2	
88	15	19	-4	-17	-3	9	
89	-2	-1	-1	0	3	5	
90	-17	-11	-26	-6	-11	4	
91	26	40	20	31	29	29	
92	38	17	-1	12	-2	24	
93	4	-11	-5	13	14	-6	
94	11	3	-16	-28	-4	-18	
95	25	0	-1	-5	-4	-5	
96	19	10	-2	1	-10	-20	
97	-5	-7	-20	-16	-20	-19	
98	-3	22	-9	-1	-17	5	
99	18	0	10	9	11	12	
100	13	-8	10	-1	8	10	
101	2	4	15	-1	-7	5	
102	12	21	15	24	17	3	
103	11	1	7	-5	6	-9	
104	14	4	25	5	21	5	
105	9	-5	-18	2	13	-8	
106	3	-10	-14	-1	8	-2	
107	-2	-5	-9	-1	-6	-17	
108	0	11	-22	20	6	11	
109	-12	-26	10	1	-5	-10	
110	19	-16	4	-9	-4	9	
111	-1	-27	15	-7	-4	0	
112	-18	-10	-25	-1	-8	-7	
113	26	27	31	9	34	24	
114	22	12	11	21	13	3	
115	18	22	13	40	39	16	
116	2	9	-13	9	26	8	
117	4	4	-8	-13	-3	0	
118	13	5	24	2	-2	-5	
119	-2	25	-10	-8	7	-8	
120	17	11	3	-5	12	6	
121	-8	-2	13	-11	-19	-15	
122	51	37	6	10	13	14	
123	24	10	9	1	-2	10	
124	-13	-18	-19	-2	-2	3	
125	14	11	-9	5	0	-5	
126	2	7	21	9	8	-14	
127	7	4	-18	-6	-13	-9	
128	-13	-12	4	-30	12	-7	
129	-21	-18	-4	-13	-20	-14	
130	-22	-21	-21	-22	-12	-30	
131	11	0	-2	3	17	-7	
132	34	9	11	16	32	25	
133	15	-7	-14	-3	-12	-18	
134	2	17	-5	-3	5	15	
135	-7	-9	8	-22	-17	-35	
136	16	-8	22	21	1	8	
137	-21	14	-4	-3	-32	2	
138	-16	-4	6	-25	-17	-13	
139	10	17	4	6	-1	12	
140	-10	4	-4	-4	-4	7	
141	-4	-13	-19	-5	-6	-22	
142	-15	-18	4	-12	-27	-28	
143	6	13	5	4	0	12	
144	6	-10	-21	-2	4	18	
145	17	12	13	7	-14	-7	
146	9	6	9	4	-25	8	
147	-3	6	2	10	-7	5	
148	7	3	5	15	7	17	
149	26	-15	-13	-1	7	1	
150	9	0	15	-1	0	-7	
151	4	-4	-16	3	10	12	
152	0	-4	2	-18	9	3	
153	20	7	-2	-6	15	9	
154	17	18	13	-12	11	9	
155	-26	-30	-17	-10	-20	-17	
156	24	-13	-10	22	3	-3	
157	1	-7	-17	-23	-10	-3	
158	16	-3	12	-6	-15	-5	
159	15	26	26	16	14	6	
160	33	26	10	3	3	9	
161	15	-3	7	11	-9	10	
162	-8	-9	15	5	11	0	
163	-1	-16	-25	-19	-32	-36	
164	37	22	21	12	13	0	
165	8	-6	0	2	-18	1	
166	4	-20	8	13	5	23	
167	-9	-4	-13	-8	3	-13	
168	29	16	31	21	33	1	
169	18	14	2	-17	13	16	
170	10	26	-12	30	9	8	
171	-17	3	7	4	-6	-15	
172	3	-16	-17	-12	-6	-7	
173	24	7	-6	23	12	15	
174	4	5	-3	-16	4	-8	
175	12	-3	-12	11	-11	-27	
176	1	4	-7	8	4	1	
177	-6	-15	22	-5	-4	-6	
178	-6	2	6	-9	5	0	
179	7	1	2	1	-8	-12	
180	22	18	2	11	20	8	
181	4	-2	13	-10	0	-8	
182	-1	3	13	-1	-2	5	
183	-9	10	-4	6	-17	5	
184	1	1	-13	-3	-31	0	
185	5	-5	-11	-10	-10	-1	
186	-5	-11	-5	-10	-10	-7	
187	16	19	15	19	24	18	
188	-4	-4	-9	-11	-13	3	
189	1	2	14	16	-2	-19	
190	-10	5	-27	-11	2	9	
191	4	-11	-15	-8	-15	3	
192	5	-6	-6	-19	-10	-3	
193	12	2	-16	25	4	10	
194	18	19	17	23	19	18	
195	9	-5	-19	-20	-13	-16	
196	10	6	2	-4	7	10	
197	25	1	-13	-2	12	4	
198	28	6	2	5	-8	15	
199	18	-3	5	-9	8	11	
200	4	6	-3	14	13	8	
201	6	3	9	-8	17	7	
202	26	-5	1	7	0	2	
203	19	16	32	3	19	26	
204	11	-21	13	-11	-19	-21	
205	11	4	-4	32	12	8	
206	-7	3	-5	-10	8	2	
207	13	24	28	11	29	18	
208	19	32	15	9	2	11	
209	-11	0	5	-24	-16	0	
210	8	4	4	-2	7	-11	
211	6	-15	-19	-10	-21	-2	
212	0	-8	-5	8	4	-12	
213	11	19	5	2	-9	0	
214	-3	-3	-20	-4	21	-20	
215	-14	-4	-10	-28	-9	-16	
216	22	30	21	15	12	27	
217	5	18	11	21	11	23	
218	-9	-2	-21	6	-37	-7	
219	23	20	30	12	9	37	
220	11	8	8	16	16	10	
221	11	5	18	5	-10	11	
222	13	7	25	-1	3	12	
223	19	13	19	32	18	6	
224	8	14	-10	-4	-5	3	
225	4	-12	-17	-18	-6	-37	
226	-4	-2	-1	-8	-6	-1	
227	18	13	7	17	2	0	
228	17	12	-2	-19	-13	-3	
229	1	5	2	-2	-14	-4	
230	14	-8	2	-16	4	3	
231	-3	-3	13	5	5	-6	
232	8	-8	-7	-11	-2	3	
233	-12	-11	-17	-5	0	-8	
234	31	6	-7	3	4	13	
235	-13	-33	-36	-21	-26	-31	
236	12	-1	-2	-8	6	2	
237	31	14	28	2	6	12	
238	29	20	37	25	10	23	
239	10	46	4	12	29	26	
240	-12	8	-7	3	-16	6	
241	-9	-17	-7	4	-19	-17	
242	18	-4	19	13	14	5	
243	-18	-25	-36	-22	-29	-28	
244	8	0	-1	3	-11	-1	
245	1	7	13	-18	5	-3	
246	10	6	13	11	12	-7	
247	17	17	-1	9	6	-12	
248	4	7	1	-9	-18	5	
249	11	5	19	9	-4	4	
250	-5	4	3	6	27	8	
251	9	12	12	2	24	26	
252	28	29	22	39	10	39	
253	14	15	5	-20	-8	-5	
254	4	-3	-8	7	-3	2	
255	-10	-6	1	5	0	5	
256	32	3	18	15	22	16	
257	-26	-5	-1	-3	-4	-29	
258	2	-8	4	8	-13	-8	
259	12	1	10	15	18	8	
260	3	3	0	-14	9	-16	
261	1	-18	-16	-17	15	-3	
262	14	-2	20	-2	27	27	
263	-4	6	-11	-21	2	6	
264	-12	-17	-20	-22	-27	-45	
265	11	-4	-4	17	1	5	
266	-10	-3	4	-17	-25	6	
267	12	19	-6	12	9	15	
268	0	4	6	-17	-7	9	
269	-10	-4	-5	-13	-24	-5	
270	7	-10	-15	-10	-6	0	
271	7	-9	-8	-15	-27	-23	
272	6	4	-9	10	-9	7	
273	-2	3	16	-5	-2	-5	
274	12	22	4	8	7	3	
275	11	-10	9	3	22	-3	
276	-10	-9	-6	-16	-8	-5	
277	11	8	12	15	-4	11	
278	8	-6	-15	2	15	-12	
279	9	2	6	17	-4	0	
280	-7	-36	-22	-5	-6	-12	
281	7	7	0	28	0	4	
282	-3	3	-14	-17	22	-4	
283	3	-3	32	16	2	32	
284	-2	-13	-6	3	-24	-20	
285	8	-2	-7	5	1	1	
286	-31	-33	-23	-28	-27	-26	
287	21	34	-4	17	7	18	
288	24	8	23	30	28	6	
289	11	-30	-31	-18	-14	-48	
290	23	4	13	21	26	16	
291	-13	-15	-32	-18	-14	-20	
292	9	21	27	-5	11	-4	
293	25	8	10	13	19	16	
294	26	15	18	0	12	21	
295	16	0	4	6	-3	2	
296	6	2	-11	-23	-22	-29	
297	15	3	6	-4	14	-2	
298	20	-5	16	15	-9	-4	
299	-22	-8	-3	-12	4	-4	
300	-11	17	6	-6	12	9	
301	4	-16	-27	-14	-37	-39	
302	27	17	33	-2	10	19	
303	11	8	-15	-3	7	10	
304	9	16	9	18	11	-4	
305	22	17	12	16	11	-3	
306	6	8	22	21	16	1	
307	10	-10	-5	3	8	2	
308	6	8	17	4	21	12	
309	39	12	27	17	-1	14	
310	-3	-3	-27	-27	9	-3	
311	23	7	-4	-7	1	-3	
312	-11	3	-8	-11	-14	0	
313	1	-4	-12	-8	-5	4	
314	14	18	3	15	26	1	
315	-1	4	-7	8	-23	5	
316	16	6	29	7	-12	16	
317	18	14	14	-2	20	-3	
318	0	4	2	-4	0	-18	
319	23	26	12	22	8	20	
320	6	10	3	-14	-5	-4	
321	-1	1	8	-2	15	-23	
322	17	24	-2	15	24	12	
323	14	-10	15	-10	-1	-7	
324	-14	-21	-29	-25	-10	-8	
325	9	-5	-3	-15	-14	-17	
326	5	6	14	3	16	21	
327	8	-24	-11	-21	-23	-8	
328	33	1	23	0	26	3	
329	-32	-15	-21	-11	-20	-41	
330	6	-16	-12	-2	-7	-4	
331	24	20	21	30	11	4	
332	21	-5	-25	-29	-9	-2	
333	8	-9	-1	5	3	2	
334	22	14	27	7	2	13	
335	4	-11	9	6	10	11	
336	22	6	4	-13	-20	-24	
337	-6	-8	-10	-18	-13	-3	
338	29	-11	-4	2	9	17	
339	15	0	-11	-11	13	-25	
340	40	12	-1	25	3	32	
341	26	16	-3	3	-6	31	
342	-1	-7	3	-24	-17	-1	
343	-17	-13	-21	-14	0	-31	
344	43	44	41	28	20	50	
345	7	6	-14	-9	4	1	
346	26	33	-2	7	21	4	
347	22	8	14	9	20	-17	
348	22	12	0	9	14	-5	
349	34	2	9	-10	19	3	
350	33	-4	0	-4	-1	-18	
351	9	24	-8	-13	-17	-12	
352	32	13	-7	5	-13	8	
353	15	14	4	-18	8	-1	
354	49	14	-8	-1	-1	-10	
355	27	-35	-4	-29	-39	-15	
356	75	8	-9	10	-22	-1	
357	107	6	-5	4	-9	-12	
358	77	21	9	17	-14	-2	
359	46	4	2	-27	-19	-11	
360	70	-17	15	7	2	-4	
361	103	16	24	2	11	9	
362	99	16	20	-6	-32	-8	
363	89	4	24	7	2	-2	
364	61	30	-13	-4	-14	-24	
365	93	33	5	-1	-8	-3	
366	107	27	-8	-5	-10	-12	
367	106	22	14	-18	-7	-1	
368	132	23	3	-14	1	-6	
369	132	38	-12	-4	-17	-18	
370	129	13	6	-8	-27	-14	
371	199	44	28	32	18	-5	
372	166	12	7	-5	-10	-21	
373	184	47	33	29	-12	32	
374	179	17	43	3	-4	1	
375	272	20	6	7	-4	-18	
376	269	63	33	16	4	1	
377	335	40	64	20	10	-12	
378	338	98	32	25	33	-17	
379	481	146	66	40	48	7	
380	623	174	97	37	23	23	
381	481	140	84	19	22	-7	
382	586	178	52	23	16	-3	
383	894	215	121	52	45	20	
384	934	260	141	53	15	33	
385	807	302	191	52	2	58	
386	833	272	171	52	50	75	
387	634	266	98	77	42	74	
